Date,ADBE,AMZN,AVGO,CAT,COST,JPM,LLY,MA,MSFT,NVDA,UNH,XOM,total
2018-08-10,0.0029517598,0.053472765,0.06767661,-0.14359264,-0.03288822,-0.07882698,-0.0015313178,-0.07866058,-0.010530375,0.023102827,0.1369859,-0.11880824,63.683952
2018-08-13,0.0022840146,0.052801937,0.066349655,-0.14413449,-0.033292,-0.07961971,-0.0018809587,-0.07928527,-0.011137133,0.021789238,0.13652349,-0.11910181,64.10726
2018-08-14,-0.0004244512,0.048443936,0.060180657,-0.14272527,-0.033674162,-0.0809049,-0.003541652,-0.0801726,-0.013049249,0.017305925,0.13281524,-0.1175213,271.07126
2018-08-15,-0.00043373834,0.049103588,0.059972566,-0.14410287,-0.034455124,-0.08153916,-0.0031928327,-0.08066206,-0.013496513,0.016034134,0.13295877,-0.11850892,30.148232
2018-08-16,-0.0012471443,0.045304157,0.05942482,-0.13834888,-0.031352367,-0.07941699,-0.005178472,-0.07909533,-0.012118591,0.02027816,0.13167587,-0.114099115,317.2825
2018-08-17,-0.0016514566,0.045908317,0.057726134,-0.14118923,-0.033250175,-0.08115083,-0.0045491233,-0.08035356,-0.013554266,0.016413111,0.13129506,-0.11620924,93.690125
2018-08-20,-0.00044296123,0.04765611,0.060146376,-0.14180209,-0.03327717,-0.080633074,-0.0036305077,-0.07995868,-0.012865068,0.017863825,0.13264391,-0.11695978,118.61191
2018-08-21,0.0011497745,0.051575243,0.06308808,-0.14549242,-0.034787316,-0.081206396,-0.001859203,-0.080404095,-0.012773078,0.017519038,0.13486646,-0.11995879,436.7631
2018-08-22,0.0006013755,0.051673993,0.061549567,-0.14721581,-0.035971675,-0.0824222,-0.0017152317,-0.081299454,-0.013808459,0.014844783,0.13438366,-0.12111643,89.963745
2018-08-23,0.001156833,0.054392256,0.06214473,-0.1513697,-0.0380906,-0.083985105,-0.00040387176,-0.082496494,-0.014708919,0.012142256,0.13552275,-0.12428847,215.31941
2018-08-24,-0.0002457369,0.053822733,0.058581077,-0.15423699,-0.040146556,-0.08641611,-0.00052022934,-0.08431406,-0.016781818,0.006978374,0.13427293,-0.12615477,228.26857
2018-08-27,-0.0010105204,0.054903194,0.056225322,-0.15854861,-0.0427965,-0.08898257,8.2215294e-05,-0.08624673,-0.018806992,0.0016554035,0.13390848,-0.12914196,538.6961
2018-08-28,0.00030943844,0.057934806,0.058335274,-0.16131291,-0.044120077,-0.08930141,0.0016867779,-0.08645945,-0.018828327,0.0009299964,0.13536666,-0.1314284,2143.79
2018-08-29,0.001857277,0.060951993,0.061418213,-0.16345946,-0.04483195,-0.08921535,0.0031066649,-0.086410895,-0.01828814,0.0018279478,0.13737623,-0.13332152,700.32404
2018-08-30,0.00057278015,0.059764877,0.058378696,-0.16435617,-0.045795806,-0.09050611,0.0026257765,-0.08736691,-0.019643862,-0.0015160963,0.13592005,-0.13367096,288.46268
2018-08-31,-0.0006233556,0.057396427,0.055904113,-0.16277494,-0.045349754,-0.090633154,0.0016042273,-0.08744611,-0.020126475,-0.0024375618,0.13430165,-0.13228318,323.5679
2018-09-04,-0.0006453907,0.05716017,0.055859473,-0.16243647,-0.045210186,-0.0905029,0.0015531871,-0.08734407,-0.020064622,-0.0022667646,0.13419202,-0.13204673,15.558666
2018-09-05,-0.00028964225,0.058668233,0.056421705,-0.16449736,-0.0461986,-0.09119463,0.0021996386,-0.08787727,-0.020396732,-0.0033197924,0.1348887,-0.13358146,155.00868
2018-09-06,-0.00388359,0.05006522,0.049315102,-0.15655951,-0.04319971,-0.09001511,-0.0015464984,-0.08690275,-0.02091852,-0.0035452172,0.12944184,-0.12699349,1470.427
2018-09-07,-0.0023150574,0.053167813,0.052730374,-0.15888765,-0.043788884,-0.09008953,-0.0002486799,-0.08701114,-0.020255797,-0.0021280125,0.13190296,-0.12913688,187.22171
2018-09-10,-0.001372953,0.05522757,0.05478026,-0.1607557,-0.044321924,-0.09041634,0.00058063865,-0.08728467,-0.019971693,-0.0014846623,0.13358723,-0.13080055,419.2149
2018-09-11,-0.00082024,0.05676879,0.0552363,-0.16245554,-0.045380324,-0.090759106,0.001533933,-0.08747675,-0.020301472,-0.0028799996,0.13385956,-0.13211155,308.9461
2018-09-12,-4.9801543e-05,0.057702877,0.056981526,-0.16224675,-0.045001443,-0.0900919,0.0019161403,-0.08697853,-0.019603478,-0.0012539029,0.13472429,-0.13209577,186.4761
2018-09-13,0.0012120707,0.05945476,0.059661645,-0.1625558,-0.044798933,-0.08935952,0.0027576145,-0.086426005,-0.018715313,0.0007092431,0.13617262,-0.13261318,2750.105
2018-09-14,-0.0006972281,0.05634652,0.0554045,-0.16132976,-0.044857427,-0.09014386,0.0014726631,-0.086967245,-0.01995515,-0.0020990297,0.13363606,-0.13132697,624.2832
2018-09-17,0.0021901578,0.06173919,0.06130236,-0.16457534,-0.045728214,-0.089567214,0.0038934685,-0.086566806,-0.01867645,0.00031517446,0.1372859,-0.13426408,730.16595
2018-09-18,-0.0021995544,0.053003684,0.052266076,-0.1585498,-0.043934405,-0.089905754,0.000102475286,-0.08675775,-0.020395022,-0.0028484315,0.13140136,-0.1290141,1356.0309
2018-09-19,-0.0016296841,0.054104395,0.053113602,-0.15935352,-0.04433656,-0.08987298,0.0007340051,-0.08670302,-0.020324964,-0.0029793978,0.13188037,-0.1297383,653.271
2018-09-20,-0.0020109965,0.051111482,0.052927364,-0.15414575,-0.041672654,-0.087648794,-0.0006671008,-0.08499633,-0.019003313,0.0007162206,0.13064566,-0.12582912,368.3761
2018-09-21,-0.0023877965,0.049674623,0.05209216,-0.15229486,-0.040927783,-0.08704382,-0.0011835657,-0.08449621,-0.018839415,0.001197312,0.12974,-0.12441632,174.66168
2018-09-24,-0.0026706066,0.047068484,0.052075617,-0.14757499,-0.038453378,-0.084968396,-0.0024335347,-0.08291528,-0.017593795,0.0046991,0.12873553,-0.120848015,438.8577
2018-09-25,-0.001049092,0.050218023,0.055426203,-0.1496707,-0.039018996,-0.08481607,-0.0010697134,-0.082828864,-0.016914735,0.0059998594,0.1309267,-0.12274471,167.87216
2018-09-26,-0.0007259231,0.052794017,0.055027425,-0.15444806,-0.041758023,-0.08690835,0.0004469622,-0.08435862,-0.01838444,0.0017245673,0.13157812,-0.12639491,276.37927
2018-09-27,-0.0017557037,0.051844038,0.05247955,-0.15539414,-0.04270494,-0.0881162,0.00015638582,-0.085237205,-0.019584259,-0.0012399703,0.13038605,-0.12688887,398.33392
2018-09-28,-0.0012152139,0.052844502,0.053237647,-0.1559549,-0.043053903,-0.08792879,0.00074934214,-0.085050195,-0.019487925,-0.0013727695,0.13064647,-0.1273446,426.6923
2018-10-01,-0.0006192401,0.054875247,0.054347254,-0.15855409,-0.044197917,-0.08874274,0.0016238503,-0.08570234,-0.01977392,-0.0022789538,0.13182548,-0.1293744,247.66489
2018-10-02,-0.0013950206,0.055132657,0.05227764,-0.16113894,-0.045864444,-0.09050633,0.0017814897,-0.087037966,-0.021222953,-0.005972117,0.13125241,-0.13107197,319.34113
2018-10-03,-0.00372271,0.052299827,0.047182165,-0.16170692,-0.04685713,-0.09250331,0.0005541332,-0.08854607,-0.023246797,-0.010535523,0.12884265,-0.13103357,344.90634
2018-10-04,-0.0037164101,0.051926814,0.047288638,-0.16101377,-0.046488363,-0.09219965,0.00042080507,-0.08831763,-0.023038562,-0.009931408,0.1287902,-0.13057125,33.99407
2018-10-05,-0.0037679086,0.048339494,0.048946224,-0.153372,-0.041945092,-0.08858073,-0.0016953796,-0.08565137,-0.020320337,-0.0022010207,0.12843722,-0.12494971,630.3677
2018-10-08,-0.0027087382,0.04861509,0.051614664,-0.15107358,-0.040274728,-0.086785674,-0.0016960874,-0.08429247,-0.018690795,0.0018835999,0.12944849,-0.123558536,238.76631
2018-10-09,-0.0029931278,0.044615462,0.05246689,-0.14330722,-0.035914913,-0.08325896,-0.0038648732,-0.0816654,-0.016268816,0.008771963,0.12839462,-0.11772342,555.59033
2018-10-10,-0.0052482574,0.040867597,0.047597773,-0.14183927,-0.035953525,-0.08421447,-0.005439721,-0.082342334,-0.017667394,0.005709119,0.125468,-0.11619675,183.96967
2018-10-11,-0.009190002,0.025121996,0.04309506,-0.11844528,-0.023872174,-0.07564864,-0.0138251,-0.07587407,-0.01290983,0.020419903,0.11844601,-0.09779452,651.4017
2018-10-12,-0.008668228,0.023325445,0.0473958,-0.111186266,-0.01816152,-0.0715414,-0.016653135,-0.073056296,-0.008860849,0.032011427,0.12055061,-0.0922356,178.04837
2018-10-15,-0.007846972,0.025028294,0.048722327,-0.11264753,-0.018897587,-0.0716389,-0.015637174,-0.07309994,-0.008792795,0.031710476,0.12132554,-0.09350784,34.96775
2018-10-16,-0.009122638,0.020819893,0.04680626,-0.106830135,-0.015935335,-0.06967115,-0.018021777,-0.071603484,-0.0078313835,0.03482905,0.1192445,-0.08882857,105.37503
2018-10-17,-0.007748607,0.02559874,0.049429752,-0.11287296,-0.018639795,-0.07154574,-0.015857067,-0.0730833,-0.008453304,0.032698277,0.12194135,-0.09354742,104.65005
2018-10-18,-0.0088466145,0.02459698,0.04719437,-0.113650165,-0.019204825,-0.07271531,-0.016507506,-0.07399247,-0.009430107,0.030573059,0.12115459,-0.09388307,52.365295
2018-10-19,-0.011187304,0.019497508,0.04356817,-0.1081346,-0.01634622,-0.07149914,-0.019846823,-0.07315904,-0.009047966,0.03264451,0.11851427,-0.08902678,115.819885
2018-10-22,-0.012667913,0.016260799,0.040976904,-0.104858994,-0.014834056,-0.070881695,-0.02173693,-0.072693504,-0.009035762,0.033279523,0.11658695,-0.086156145,66.01719
2018-10-23,-0.012370849,0.017077707,0.041723154,-0.10545639,-0.014948541,-0.07089094,-0.021514846,-0.07272315,-0.008860914,0.03362364,0.117165565,-0.08660051,15.588099
2018-10-24,-0.01292804,0.013794562,0.04448536,-0.0973565,-0.00866859,-0.06712103,-0.025637329,-0.07022226,-0.004990878,0.045449506,0.1188533,-0.08018167,195.65742
2018-10-25,-0.014123931,0.0072458973,0.046531845,-0.08377656,0.0004197862,-0.06109158,-0.031555533,-0.0659383,0.00010863226,0.060892005,0.11902197,-0.06942245,367.997
2018-10-26,-0.013614262,0.0090735275,0.047564134,-0.08579256,-0.00044551678,-0.06157115,-0.030807156,-0.06633065,-1.0241289e-05,0.060318254,0.11995595,-0.07092321,356.65375
2018-10-29,-0.012677464,0.008240164,0.051181514,-0.08078478,0.003257051,-0.058471337,-0.032061696,-0.06407029,0.0028965478,0.068320334,0.12150817,-0.067364186,29275.715
2018-10-30,-0.013165442,0.005359905,0.051699586,-0.07492432,0.0069202897,-0.055829152,-0.034391172,-0.06210645,0.0049036164,0.07425246,0.121078394,-0.06268011,259.6719
2018-10-31,-0.0132799875,0.005733057,0.05157657,-0.075738356,0.006560661,-0.056239445,-0.034385003,-0.062444564,0.00467388,0.07375404,0.121251196,-0.06318156,21.949387
2018-11-01,-0.014652706,0.004899971,0.047641072,-0.07833408,0.00430531,-0.05853989,-0.034219377,-0.06411968,0.0023758637,0.06778842,0.11934731,-0.064907365,139.11465
2018-11-02,-0.015507273,0.005386602,0.04452709,-0.08258197,0.0012226212,-0.061330676,-0.033254202,-0.06616779,-9.6051954e-05,0.06115638,0.118172005,-0.06802357,229.71869
2018-11-05,-0.014042334,0.007302461,0.04845238,-0.08249135,0.0021861475,-0.06029651,-0.032763787,-0.06549725,0.0014901292,0.06530599,0.12073162,-0.06832895,1797.7001
2018-11-06,-0.015016651,0.007588422,0.04510244,-0.08638644,-0.0007599527,-0.06291364,-0.03194198,-0.0674091,-0.0009673629,0.05866501,0.11928935,-0.07106456,347.30524
2018-11-07,-0.014843439,0.009268041,0.044463083,-0.0901343,-0.003129718,-0.06469635,-0.030562771,-0.06870947,-0.0023559383,0.05466362,0.11941249,-0.07399783,504.5485
2018-11-08,-0.01576132,0.010561499,0.040080577,-0.096447706,-0.00793419,-0.06843505,-0.028622929,-0.07134471,-0.006003303,0.044375416,0.117326126,-0.07855202,388.01184
2018-11-09,-0.0114597045,0.017995251,0.04869325,-0.10142022,-0.009437678,-0.06801235,-0.02461642,-0.07106661,-0.0042433743,0.04765349,0.12289268,-0.08343397,205.93877
2018-11-12,-0.011926718,0.01642616,0.04817349,-0.09907989,-0.008161243,-0.067164265,-0.02559971,-0.07044894,-0.0037506842,0.049230658,0.122286946,-0.08155076,53.475643
2018-11-13,-0.010835554,0.015491316,0.052034378,-0.09351155,-0.004231926,-0.06368831,-0.026774589,-0.06789541,-0.00066255266,0.057655245,0.12371708,-0.07763018,195.43478
2018-11-14,-0.007947352,0.019621179,0.058624454,-0.09406054,-0.003516429,-0.06183564,-0.024988502,-0.06656333,0.0016297377,0.06292668,0.12729079,-0.07859008,454.2617
2018-11-15,-0.010529173,0.016834237,0.05205683,-0.09590961,-0.0056939805,-0.064688355,-0.025778387,-0.06861797,-0.0013879286,0.055451058,0.124005005,-0.079530925,333.46628
2018-11-16,-0.011244744,0.017497925,0.04869574,-0.10034487,-0.009140458,-0.06745052,-0.024407184,-0.070558995,-0.0040664873,0.047935884,0.12243436,-0.08280483,306.6915
2018-11-19,-0.011966399,0.016628077,0.04480054,-0.10210565,-0.011680258,-0.0689679,-0.023203557,-0.07142974,-0.006394231,0.04105776,0.11946596,-0.084118366,132.94562
2018-11-20,-0.0125403125,0.010350939,0.04585534,-0.08876764,-0.0041105812,-0.062623486,-0.027232882,-0.06664762,-0.0022143181,0.05279604,0.11760518,-0.07379891,263.81525
2018-11-21,-0.012875179,0.007926043,0.047641493,-0.08274416,0.00028170738,-0.0597584,-0.030033665,-0.06464603,0.00048263092,0.06091166,0.11837249,-0.06899513,305.82346
2018-11-23,-0.012400482,0.009706426,0.04753809,-0.08592972,-0.0017941389,-0.06105258,-0.028497431,-0.065546036,-0.0005751685,0.057577424,0.118545115,-0.07159501,1004.3312
2018-11-26,-0.0074809743,0.01760372,0.059346527,-0.088828534,-0.0010112599,-0.059034128,-0.025513195,-0.06424947,0.003185675,0.0667112,0.12614533,-0.074862234,889.3446
2018-11-27,-0.01117222,0.013848508,0.050131083,-0.09140949,-0.004028883,-0.06290367,-0.026740674,-0.06705178,-0.0010078298,0.056284342,0.12143161,-0.07598083,555.7345
2018-11-28,-0.01120455,0.015202383,0.048815366,-0.09527862,-0.006667477,-0.06491414,-0.025359455,-0.06850116,-0.0027093482,0.051394477,0.121078834,-0.07897047,274.68082
2018-11-29,-0.010226323,0.019530041,0.04910454,-0.1026199,-0.011069482,-0.067795426,-0.022340914,-0.07060254,-0.004824257,0.044825308,0.12199035,-0.08466348,229.72981
2018-11-30,-0.010227708,0.02104453,0.04785437,-0.106787294,-0.013833746,-0.06995455,-0.020880748,-0.07215891,-0.0065828315,0.03981411,0.12177989,-0.08790289,102.902985
2018-12-03,-0.010315678,0.022801284,0.046331286,-0.11157207,-0.016958367,-0.07241745,-0.019318836,-0.07394284,-0.008600429,0.03410849,0.12153247,-0.091518894,102.2282
2018-12-04,-0.007329625,0.027812904,0.05271257,-0.11410886,-0.017392347,-0.071540505,-0.016901888,-0.07333947,-0.0069484324,0.03754797,0.12536076,-0.09407565,119.30597
2018-12-06,-0.009661836,0.020721953,0.050913148,-0.10352523,-0.01093024,-0.0679202,-0.022149736,-0.07079931,-0.0042831493,0.046434104,0.1236587,-0.08555144,219.17352
2018-12-07,-0.007368963,0.023863317,0.05762565,-0.10269144,-0.008803252,-0.065758735,-0.021835683,-0.069373466,-0.0013080155,0.05430278,0.12780616,-0.08525099,169.06667
2018-12-10,-0.010714968,0.015592122,0.051793084,-0.093525454,-0.0044899452,-0.06360583,-0.026428191,-0.0677138,-0.0008163969,0.056988098,0.123247474,-0.07762776,229.84898
2018-12-11,-0.01238235,0.014291365,0.047444366,-0.09548785,-0.0063535795,-0.065721296,-0.026730318,-0.06924232,-0.003006881,0.051399387,0.12110418,-0.07870999,363.88263
2018-12-12,-0.012537353,0.0155977085,0.045385297,-0.09973881,-0.009500302,-0.06801578,-0.025094565,-0.07083318,-0.005142341,0.04517228,0.12019072,-0.08196327,168.64116
2018-12-13,-0.0121973995,0.016055165,0.04508607,-0.100415066,-0.010398917,-0.06814021,-0.024147177,-0.07080734,-0.0056185205,0.04334665,0.119569615,-0.08260386,35.034977
2018-12-14,-0.011859117,0.017933415,0.045130555,-0.10390024,-0.01238456,-0.06964646,-0.022920378,-0.07193413,-0.0066054654,0.04042528,0.12014921,-0.08533125,74.11064
2018-12-17,-0.0139194615,0.0097093135,0.04352476,-0.09025865,-0.004725242,-0.06427531,-0.028268853,-0.06792469,-0.0032362645,0.05082587,0.11726674,-0.074480325,270.2362
2018-12-18,-0.013588486,0.0072367443,0.046867512,-0.08243114,0.00076608546,-0.0600673,-0.030976275,-0.0649103,0.00047299312,0.06143162,0.1184434,-0.06852572,325.4514
2018-12-19,-0.012951057,0.007987533,0.04987147,-0.08121281,0.002611015,-0.058955822,-0.031760298,-0.06424132,0.002216029,0.06654052,0.12071033,-0.067659415,649.1971
2018-12-20,-0.014027648,0.006059522,0.0480725,-0.079667695,0.0033983807,-0.058957428,-0.033072636,-0.06424875,0.0020681017,0.06670621,0.11970967,-0.06621811,82.145676
2018-12-21,-0.010844712,0.009039148,0.057741772,-0.07586261,0.007958241,-0.0547978,-0.033405297,-0.06134703,0.007121045,0.08030887,0.12542927,-0.06393999,516.4459
2018-12-24,-0.012188974,0.0043846667,0.05679074,-0.06817471,0.012497994,-0.051765762,-0.036873195,-0.059082855,0.009157183,0.08662524,0.123923145,-0.057545796,199.97833
2018-12-26,-0.0103224125,0.004924452,0.062379777,-0.063110605,0.016458925,-0.047845967,-0.03759361,-0.056133598,0.012820955,0.09626276,0.12622999,-0.053933218,150.37868
2018-12-27,-0.011810406,0.0042449343,0.05996376,-0.06505212,0.015628174,-0.049776766,-0.038655207,-0.057720605,0.011599239,0.093916625,0.12598673,-0.054946564,63.9353
2018-12-28,-0.013039427,0.0038144486,0.056041162,-0.06826571,0.012965687,-0.052305795,-0.03811431,-0.059550148,0.009109791,0.08730182,0.12416257,-0.057220854,92.80759
2019-01-02,0.040412303,0.068835184,0.0068843607,-0.043985784,0.035372015,0.051858794,-0.022848684,0.032219253,-0.037076086,0.0728819,0.14829683,-0.11656631,3450.5708
2019-01-03,0.0360332,0.06097395,0.004243619,-0.044326153,0.03392295,0.046088025,-0.024093557,0.027933102,-0.037880763,0.06480235,0.14147878,-0.11179257,117.31372
2019-01-04,0.036199875,0.059304126,0.005445154,-0.041689113,0.03429438,0.046396177,-0.025187356,0.028495088,-0.035159014,0.066321746,0.13888627,-0.10785383,60.664898
2019-01-07,0.036647275,0.059829824,0.005496231,-0.041328747,0.034462877,0.04701181,-0.025331127,0.028924186,-0.034993116,0.067304164,0.1392834,-0.107984975,10.180354
2019-01-08,0.037467808,0.06336883,0.0047414545,-0.04421901,0.03445264,0.047962606,-0.024022685,0.029276673,-0.037713453,0.06758521,0.1437391,-0.113388464,53.710682
2019-01-09,0.045132257,0.07996226,0.008320268,-0.048221022,0.03633356,0.05742692,-0.019940443,0.03589656,-0.040525295,0.079619154,0.15941316,-0.12812038,245.12643
2019-01-10,0.047240213,0.08606273,0.008518314,-0.051509958,0.036695138,0.059955686,-0.018065145,0.03738426,-0.043402046,0.08222941,0.16617677,-0.13546449,60.800247
2019-01-11,0.05025097,0.09327575,0.009796453,-0.054110438,0.03723266,0.0635214,-0.015851034,0.039789326,-0.04545229,0.08643727,0.1729818,-0.1426404,80.14258
2019-01-14,0.055305086,0.104845956,0.012138143,-0.05768448,0.03829538,0.06960567,-0.012579291,0.043970384,-0.048122894,0.093930945,0.18384132,-0.1535725,125.038765
2019-01-15,0.056084834,0.107625484,0.01207434,-0.059781328,0.038290896,0.070393,-0.011467223,0.044343933,-0.049945854,0.094470225,0.18689942,-0.15744084,27.59909
2019-01-16,0.05520536,0.108832076,0.010425265,-0.06390682,0.03760624,0.068974726,-0.010107433,0.04283625,-0.053889588,0.091306,0.189572,-0.16236094,58.10921
2019-01-17,0.068472445,0.13849108,0.01690479,-0.07202081,0.040482163,0.085078776,-0.0018555261,0.05407676,-0.059717298,0.11143786,0.2168867,-0.18934017,328.8993
2019-01-18,0.07029293,0.14374155,0.01718186,-0.07490972,0.04074877,0.087187394,-0.00016966276,0.05532126,-0.062213637,0.11361657,0.22254136,-0.19566807,120.4795
2019-01-22,0.06970799,0.14311157,0.016396508,-0.075546555,0.040608656,0.08645445,-0.00027656555,0.054675788,-0.062939994,0.11245416,0.22262451,-0.19601104,74.454895
2019-01-23,0.06809216,0.14272419,0.0148690725,-0.07920273,0.0396237,0.08412883,0.00081634894,0.052576885,-0.06640834,0.10810168,0.22344562,-0.19927752,432.28836
2019-01-24,0.071736276,0.1502139,0.01685526,-0.080429025,0.040536605,0.08864704,0.0027006585,0.055826962,-0.06710377,0.11401585,0.22999811,-0.20527434,282.6432
2019-01-25,0.069693446,0.14555429,0.015816096,-0.07949281,0.039823316,0.08573659,0.0019473862,0.053881355,-0.066417456,0.11028236,0.22476903,-0.20118695,58.260994
2019-01-28,0.08083992,0.17058076,0.021225475,-0.08642237,0.04218226,0.09922373,0.009085694,0.0633141,-0.071447566,0.12698427,0.24778578,-0.22400838,526.12744
2019-01-29,0.07062434,0.15149821,0.015780022,-0.08555467,0.03910622,0.08619832,0.005706979,0.053817198,-0.07152153,0.10897744,0.23074123,-0.21054292,150.2631
2019-01-30,0.071527384,0.15268925,0.01628436,-0.08479192,0.039458267,0.08746511,0.0057364386,0.054808185,-0.070815414,0.110822305,0.23153913,-0.21063596,13.950008
2019-01-31,0.0719898,0.15461496,0.015857508,-0.0864212,0.039356023,0.087865636,0.006629588,0.05493799,-0.07245614,0.110839605,0.23372748,-0.21359104,27.654642
2019-02-01,0.06718284,0.14528576,0.013131803,-0.085542746,0.03795187,0.08178991,0.0047485847,0.050502907,-0.072259486,0.10255462,0.2253258,-0.2066817,92.42032
2019-02-04,0.0654764,0.14206588,0.0121888295,-0.08553568,0.037361514,0.079534076,0.0041305926,0.04883801,-0.07240429,0.09949204,0.22232237,-0.20455757,38.117153
2019-02-05,0.06428025,0.14250174,0.010516607,-0.089594446,0.03628379,0.07741973,0.0057888087,0.046935372,-0.076286644,0.09532361,0.22323549,-0.20873126,82.18446
2019-02-06,0.05678717,0.13032402,0.005527571,-0.09165082,0.033595353,0.067566514,0.0046023075,0.03947942,-0.07903492,0.08081153,0.21294779,-0.20280838,152.72847
2019-02-07,0.055475906,0.12787482,0.0048041996,-0.09149993,0.033245347,0.06595339,0.00408463,0.038281105,-0.079063796,0.07856607,0.21101037,-0.20111522,39.71229
2019-02-08,0.052200004,0.12228975,0.0026487308,-0.09201444,0.032233085,0.06173835,0.003169328,0.03511593,-0.07994754,0.07252648,0.206743,-0.19808143,108.14965
2019-02-11,0.045495585,0.10824238,-0.0003700927,-0.089177735,0.030535663,0.05339448,1.9246712e-05,0.029263953,-0.07804274,0.061572902,0.19414282,-0.18608814,305.85922
2019-02-12,0.055830896,0.13041893,0.0044739693,-0.09422163,0.032916076,0.06610299,0.0056317355,0.038160235,-0.08157785,0.07785301,0.21374507,-0.20536485,30631.93
2019-02-13,0.058836848,0.13671057,0.0058700517,-0.095458336,0.033700895,0.06989109,0.007020084,0.040798225,-0.08240755,0.08282009,0.2195723,-0.21069387,95.12366
2019-02-14,0.054828905,0.12871778,0.0037018675,-0.09450849,0.03259769,0.0647521,0.0053567477,0.037140474,-0.081962496,0.075993724,0.21241319,-0.20459193,108.81471
2019-02-15,0.048818238,0.11775571,0.000744381,-0.094418146,0.030710297,0.057008926,0.0037059654,0.03149314,-0.0823838,0.06507272,0.20322415,-0.19718519,186.06787
2019-02-19,0.05524324,0.13128313,0.0037179347,-0.09722831,0.032185134,0.06489119,0.007049689,0.037050117,-0.08434112,0.07527925,0.2149447,-0.20872498,583.27124
2019-02-20,0.05311069,0.12613434,0.0030119456,-0.095442906,0.031767104,0.062256187,0.0056116227,0.035316646,-0.08282475,0.07220572,0.20992568,-0.20357043,69.72974
2019-02-21,0.05406958,0.12719184,0.0038115904,-0.094517544,0.032102164,0.06347875,0.005629001,0.036340192,-0.081851386,0.07418092,0.21015003,-0.20331866,40.530186
2019-02-22,0.056983408,0.13328023,0.0052167466,-0.09569847,0.032883484,0.06714439,0.006953316,0.038924463,-0.08253761,0.0790227,0.21575916,-0.2084212,99.68109
2019-02-25,0.06424558,0.14788324,0.009001146,-0.0978232,0.03486781,0.07627212,0.010141337,0.04543347,-0.083688065,0.09119334,0.2289207,-0.21998575,209.10823
2019-02-26,0.065616,0.15203443,0.009539408,-0.10023739,0.03483258,0.07771862,0.011927651,0.046322756,-0.085721835,0.092400536,0.23280457,-0.22490531,42.643906
2019-02-27,0.062206477,0.14534704,0.007583948,-0.09959743,0.03395259,0.07342824,0.010372976,0.043180652,-0.08549232,0.08672103,0.22702467,-0.21998572,69.68047
2019-02-28,0.062239155,0.14423534,0.00778858,-0.098064326,0.03410819,0.07346015,0.009748766,0.043402657,-0.08409755,0.08728042,0.2253198,-0.21774796,16.13314
2019-03-01,0.06556715,0.14961049,0.00986718,-0.097237475,0.035284016,0.07771565,0.01033091,0.04666613,-0.082941376,0.09360653,0.22976005,-0.2204284,71.15998
2019-03-04,0.064797394,0.14822331,0.009496394,-0.09724548,0.034937233,0.07662606,0.01032803,0.045907464,-0.083023794,0.09204295,0.22807917,-0.21943817,12.8562155
2019-03-05,0.05802509,0.13497202,0.0056816135,-0.0958181,0.03299765,0.06804399,0.00766542,0.03972307,-0.08254192,0.080330834,0.21627891,-0.2094602,140.0595
2019-03-06,0.06792458,0.15506738,0.011174152,-0.09878294,0.035631903,0.08046433,0.012288762,0.0486496,-0.08404637,0.096835196,0.23417696,-0.22527605,278.93277
2019-03-07,0.06362493,0.14495477,0.009440891,-0.09531309,0.034837026,0.07535458,0.00929513,0.045189478,-0.081265554,0.09073427,0.22464249,-0.2153149,90.03183
2019-03-08,0.06666004,0.1499924,0.011312268,-0.09450736,0.03596562,0.079447426,0.009705612,0.04824511,-0.08024778,0.09666741,0.2292,-0.21791235,59.788586
2019-03-11,0.067786686,0.15125716,0.01238112,-0.09324392,0.036563817,0.08110467,0.009400262,0.049566798,-0.07894175,0.09938678,0.23020959,-0.21751386,28.01767
2019-03-12,0.07028808,0.15653606,0.013416711,-0.09458307,0.037095547,0.084006466,0.010809043,0.05160591,-0.07998887,0.103162155,0.23483014,-0.22225705,50.425995
2019-03-13,0.074850954,0.16678324,0.015898438,-0.09754399,0.0379664,0.08943529,0.013835264,0.05541479,-0.082075566,0.109874286,0.24403086,-0.23160839,96.09407
2019-03-14,0.0643774,0.145231,0.0101755075,-0.094120674,0.03517982,0.07621491,0.008933177,0.04596255,-0.08011206,0.09246591,0.22426039,-0.21430162,174.8422
2019-03-15,0.07122974,0.16029085,0.013686484,-0.09783086,0.036849115,0.084726766,0.012721246,0.051900838,-0.08267078,0.10333343,0.23849392,-0.22766942,158.22899
2019-03-18,0.071064405,0.15907842,0.013817845,-0.0959583,0.0373087,0.08511256,0.011583207,0.052252576,-0.08106407,0.10424025,0.2381523,-0.22527224,19.205845
2019-03-19,0.072297715,0.16431865,0.0138783725,-0.10034799,0.03693156,0.08620217,0.014217218,0.052682534,-0.084900334,0.10437384,0.24339244,-0.23281828,46.306664
2019-03-20,0.07306773,0.1668481,0.014087256,-0.10191766,0.03693198,0.08704415,0.015340855,0.053158626,-0.08626345,0.10499391,0.24593681,-0.23593765,20.043528
2019-03-21,0.07139127,0.16441144,0.01302729,-0.102791764,0.03628488,0.0848403,0.015211003,0.051436454,-0.08719549,0.10163045,0.244023,-0.2351636,25.897099
