2,4,"tensor(0.0007, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0489, grad_fn=<MulBackward0>)","tensor(-0.0392, grad_fn=<AddBackward0>)","tensor(0.0873, grad_fn=<DivBackward0>)","tensor(0.0041, grad_fn=<MeanBackward0>)","tensor(0.0470, grad_fn=<StdBackward0>)"
2,5,"tensor(0.0002, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0520, grad_fn=<MulBackward0>)","tensor(0.0361, grad_fn=<AddBackward0>)","tensor(0.0158, grad_fn=<DivBackward0>)","tensor(0.0009, grad_fn=<MeanBackward0>)","tensor(0.0549, grad_fn=<StdBackward0>)"
2,6,"tensor(0.0007, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0544, grad_fn=<MulBackward0>)","tensor(-0.0110, grad_fn=<AddBackward0>)","tensor(0.0647, grad_fn=<DivBackward0>)","tensor(0.0036, grad_fn=<MeanBackward0>)","tensor(0.0555, grad_fn=<StdBackward0>)"
2,7,"tensor(0.0037, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0567, grad_fn=<MulBackward0>)","tensor(-0.3045, grad_fn=<AddBackward0>)","tensor(0.3575, grad_fn=<DivBackward0>)","tensor(0.0203, grad_fn=<MeanBackward0>)","tensor(0.0569, grad_fn=<StdBackward0>)"
2,8,"tensor(0.0018, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0578, grad_fn=<MulBackward0>)","tensor(-0.1402, grad_fn=<AddBackward0>)","tensor(0.1962, grad_fn=<DivBackward0>)","tensor(0.0099, grad_fn=<MeanBackward0>)","tensor(0.0504, grad_fn=<StdBackward0>)"
2,9,"tensor(0.0013, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0598, grad_fn=<MulBackward0>)","tensor(-0.0865, grad_fn=<AddBackward0>)","tensor(0.1450, grad_fn=<DivBackward0>)","tensor(0.0073, grad_fn=<MeanBackward0>)","tensor(0.0504, grad_fn=<StdBackward0>)"
2,10,"tensor(-0.0011, grad_fn=<MulBackward0>)","tensor(0.1337, grad_fn=<ReluBackward0>)","tensor(0.0568, grad_fn=<MulBackward0>)","tensor(0.2901, grad_fn=<AddBackward0>)","tensor(-0.0986, grad_fn=<DivBackward0>)","tensor(-0.0059, grad_fn=<MeanBackward0>)","tensor(0.0597, grad_fn=<StdBackward0>)"
2,11,"tensor(0.0004, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0346, grad_fn=<MulBackward0>)","tensor(-0.0324, grad_fn=<AddBackward0>)","tensor(0.0667, grad_fn=<DivBackward0>)","tensor(0.0020, grad_fn=<MeanBackward0>)","tensor(0.0302, grad_fn=<StdBackward0>)"
2,12,"tensor(0.0001, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0214, grad_fn=<MulBackward0>)","tensor(-0.0555, grad_fn=<AddBackward0>)","tensor(0.0768, grad_fn=<DivBackward0>)","tensor(0.0008, grad_fn=<MeanBackward0>)","tensor(0.0107, grad_fn=<StdBackward0>)"
2,13,"tensor(0.0002, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0199, grad_fn=<MulBackward0>)","tensor(-0.0978, grad_fn=<AddBackward0>)","tensor(0.1174, grad_fn=<DivBackward0>)","tensor(0.0013, grad_fn=<MeanBackward0>)","tensor(0.0112, grad_fn=<StdBackward0>)"
2,14,"tensor(0.0009, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0179, grad_fn=<MulBackward0>)","tensor(-0.6737, grad_fn=<AddBackward0>)","tensor(0.6907, grad_fn=<DivBackward0>)","tensor(0.0050, grad_fn=<MeanBackward0>)","tensor(0.0072, grad_fn=<StdBackward0>)"
3,0,"tensor(0.0003, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0233, grad_fn=<MulBackward0>)","tensor(-0.0796, grad_fn=<AddBackward0>)","tensor(0.1025, grad_fn=<DivBackward0>)","tensor(0.0018, grad_fn=<MeanBackward0>)","tensor(0.0178, grad_fn=<StdBackward0>)"
3,1,"tensor(0.0010, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0316, grad_fn=<MulBackward0>)","tensor(-0.1415, grad_fn=<AddBackward0>)","tensor(0.1721, grad_fn=<DivBackward0>)","tensor(0.0055, grad_fn=<MeanBackward0>)","tensor(0.0322, grad_fn=<StdBackward0>)"
3,2,"tensor(0.0022, grad_fn=<MulBackward0>)","tensor(0., grad_fn=<ReluBackward0>)","tensor(0.0381, grad_fn=<MulBackward0>)","tensor(-0.3367, grad_fn=<AddBackward0>)","tensor(0.3726, grad_fn=<DivBackward0>)","tensor(0.0122, grad_fn=<MeanBackward0>)","tensor(0.0328, grad_fn=<StdBackward0>)"
