Date,price_TSLA,ret_TSLA,vol8_TSLA,vol12_TSLA,vol24_TSLA,vol30_TSLA,macd_TSLA,log_ret_TSLA,log_ret_norm5_TSLA,sma8_TSLA,sma12_TSLA,sma24_TSLA,sma30_TSLA,ema8_TSLA,ema12_TSLA,ema24_TSLA,ema30_TSLA,volume_zscore8_TSLA,volume_zscore12_TSLA,volume_zscore24_TSLA,volume_zscore30_TSLA,^N225,HG=F,ZC=F,TLT,^GSPC,AUDUSD=X,CL=F,SHY,BRL=X,^VIX,NG=F,^FVX,UUP,SI=F,TIP,^IRX,IEF,HYG,day_of_week,month
2022-04-26,-0.1867031430664256,0.062114312886364605,0.046323245691865016,0.09715180454528458,0.03926919613750261,-0.017834153128585623,-0.07899273606318787,0.060966801896562305,0.011041060460765575,-0.21464766813052122,-0.2326435819800933,-0.29304186121559866,-0.27373253496291255,-0.22382044331059736,-0.24729142487166075,-0.2989593977153539,-0.3114580443109639,0.1499485638265661,0.13742206737681545,0.1275994718903988,0.15843195194313603,0.09835035589352993,-0.09238848135196553,-0.14732059916776674,-0.09284130235901218,-0.018927493285611066,-0.0026054918439203574,0.08408069971146198,-0.1164570173675172,0.059529478381375775,0.010973177119405625,-0.09032176977127991,0.1566824841791415,-0.11254455442450415,0.02365362442568098,-0.06621052146166388,0.0355545795950337,-0.17171621886569893,-0.0672081923802255,-0.02091041758251452,-0.06212997066540656
2022-04-27,-0.18518853839328478,0.07205858902144154,0.052122043542285466,0.10450068867555058,0.047267359511201854,-0.012934162416059129,-0.08215564607008,0.07014434336694668,0.013672499793712238,-0.21548695601195525,-0.23246991137483156,-0.29190280199505986,-0.27390443654887187,-0.22449452876960566,-0.2472768871149299,-0.2985226877742022,-0.31194971726615517,0.14948300769801928,0.13734555978690205,0.12926676337046478,0.1612930232026756,0.10149249998336729,-0.09227366885980631,-0.15128444936751595,-0.0912669926127212,-0.01620318698241536,-0.003298686785223743,0.08487711302142877,-0.11578591066756051,0.05118540142906899,0.009408334015055062,-0.08987493986784086,0.1561049513974917,-0.1215588320119461,0.024506306567137377,-0.06467769529220169,0.03584463782757708,-0.16928549597158238,-0.06541295325403937,-0.024737476498400735,-0.07280187253034799
2022-04-28,-0.18360283202429165,0.07101480924385237,0.08256692387806137,0.12757175232726897,0.08164790822907234,0.016322469411837206,-0.09444154065736506,0.06926343586245473,0.011523628205680612,-0.22004955105199833,-0.23211665470848583,-0.2808399946037336,-0.2618046410666039,-0.22660943538201622,-0.24722936868976186,-0.29224358122900396,-0.30387114496057116,0.13088986214613973,0.12211726087392741,0.10988210023278581,0.14357106466781405,0.09918165628838256,-0.07322412139879028,-0.14626993412199618,-0.09338041825786919,-0.01525799972524341,0.01550360616704303,0.08157743037595538,-0.1132663837414001,0.042708369997523185,-0.005197111514975387,-0.09339916601909211,0.15439992136938094,-0.13645077385555565,0.03225711158122989,-0.08077841000646617,0.054832788079729425,-0.16990591244146297,-0.05971396465071643,-0.03576139319329248,-0.09218240284596683
2022-04-29,-0.19362395675192037,0.06287727778979325,0.11793969121290408,0.1524606537818147,0.1071272532206863,0.02979551881388957,-0.11026787913287832,0.06154035604078838,0.017370530659303,-0.21990498035139244,-0.22379949518433492,-0.24827528309718466,-0.22732736140873455,-0.22762546329350802,-0.24208419172739232,-0.27588387761262784,-0.2857628564066365,0.1198468062525751,0.11980564573063894,0.11575401610464557,0.14759887796749527,0.10692065806944814,-0.07094483977363261,-0.1563162367700685,-0.10219489911691813,-0.04616863267147931,0.01988120207787894,0.0766430899386386,-0.12494023268799195,0.032699910629331114,0.013305090820428142,-0.06010253714247628,0.14980992583974176,-0.16420317373919102,0.03021844819038299,-0.09822290537070424,0.04706455398398394,-0.17479495096994777,-0.08205183414139075,-0.013313450820799386,-0.08202465414616938
2022-05-02,-0.18957299848187772,0.07182018237102633,0.08621774185093366,0.1298105755536125,0.0648094549712168,-0.009436772470362021,-0.09659270381117047,0.0701742448910152,0.02917528517028648,-0.21619048200615296,-0.22305921627975403,-0.26363850406512807,-0.2505217347431993,-0.22636855458870428,-0.24327496501470697,-0.28656343993237005,-0.3017073617502641,0.1300126333878478,0.13029122153235323,0.12232132477779109,0.15132223686635973,0.11888236585058355,-0.06964421099860314,-0.14889606506912104,-0.09883207947330118,-0.021995098005240164,0.021524739882020548,0.07007783970671651,-0.12082144112107261,0.03428682948021629,-0.004237051537816761,-0.018511787341865163,0.1423672933753339,-0.14090706116677346,0.03933542587249554,-0.08696300505865,0.0428254556264142,-0.17059216421546725,-0.06455531870135199,-0.02748470754217588,-0.05342765092367503
2022-05-03,-0.19264596335389358,0.08181194936843504,0.13623185070555605,0.16226020256575288,0.08414246701517623,0.0011725624006059976,-0.1165274790499246,0.08049135677144739,0.03254324961654497,-0.2207156951115947,-0.21838179991494655,-0.23044634177068513,-0.20743507875931852,-0.22895318743456597,-0.24012147197479858,-0.2703314560091412,-0.2825643334251537,0.10428561324722022,0.11053089817941944,0.10947650075960028,0.13822589186121387,0.1312563674514617,-0.06140679246842453,-0.1642063113555577,-0.09035863951129629,-0.010227218303749397,0.019883880261182457,0.05862571415786368,-0.13095667036353653,0.0765755546676445,-0.032715279505851576,-0.005606642693571634,0.1507548960195344,-0.15880311775074207,0.04396633947858089,-0.07966856358616958,0.07943742387152991,-0.16960876863733165,-0.048342235432357814,-0.030098317126709673,-0.017457252480474396
2022-05-04,-0.19212725774604178,0.040322334412840666,0.05850130935638297,0.11281810032962139,0.08677050246360912,0.01939049142001039,-0.08848585452825815,0.03953541416786091,-0.014478027763835267,-0.20147685280642982,-0.21367506524768187,-0.26221717239903963,-0.2593212829281851,-0.21717049265338162,-0.23419443516378663,-0.27991728014157086,-0.29670171414434926,0.11913975941713863,0.11944378804093714,0.09821612079179289,0.1254738493359687,0.12963465359053183,-0.08719385524965471,-0.15375294351700758,-0.11127578856488719,-0.0787469186626461,-0.01184193049509118,0.0159599991256236,-0.19200029834361176,0.1365859622287974,0.024247646527010603,-0.03315994766018166,0.1860453694753977,-0.06642686009159104,0.05511593310445112,-0.12117124449556524,0.11724294007564806,-0.2065372296356185,-0.10235535891560855,-0.021351663400261105,-0.08139691231325008
2022-05-05,-0.18910427901971122,0.044396117594115124,0.04365857009623721,0.09787425165599334,0.08034087996801834,0.010439915470797548,-0.0822672707917781,0.04368514413353569,-0.011695032818302354,-0.19852711027478467,-0.21241682461490868,-0.26793435991397735,-0.27038898842903974,-0.21560458849212297,-0.23373621330262698,-0.28343478331524485,-0.30241050312107703,0.1259336411101337,0.12621936499208855,0.10306634604267693,0.12806092487505677,0.1292391859306577,-0.08488274785316548,-0.1524991479019017,-0.09949455957132086,-0.07067570813442384,-0.025812890867454245,0.01881849341294128,-0.18586599681513502,0.14345476712790667,0.018341297917508024,-0.0347609737393745,0.18047283141589457,-0.0710366729133143,0.05341854924900824,-0.11229916932567716,0.1148288369479101,-0.19716382166981972,-0.08855245014626573,-0.02059219709370535,-0.080643798936832
2022-05-06,-0.15802608733682166,0.05335202744939282,0.046678349049965685,0.062326249653583805,0.06126419470339947,0.03317740282331135,-0.06319197338798965,0.05210131690117427,-0.0045572280253924026,-0.17676386606467714,-0.20312828821336762,-0.27723675268117215,-0.291705882727442,-0.1973395679565046,-0.21995621282084182,-0.2765037991345508,-0.29556445894964695,0.1346835263802288,0.13454556722547492,0.09134843798640527,0.11318177739398615,0.1335267101440734,-0.05067310033218573,-0.1064158366245515,-0.05825617565852266,-0.04754148123486537,0.06769626396626671,0.009319168325400723,-0.18262549378423099,0.06711048532267509,0.02461802368115044,0.033915197780770644,0.17362463138547465,-0.07937853375767809,0.06110488685315586,-0.09207379017780339,0.10892417692656187,-0.16077296194090296,-0.05199134183599076,-0.06982623709815003,-0.16249569951820592
2022-05-09,-0.17148555814879476,0.024262254322212084,0.017260529610606066,0.12158538595241841,0.08157647474154611,0.08924070752526758,-0.08706823982194949,0.02285871214193929,-0.036895861168002114,-0.18562146439361016,-0.21371394337721197,-0.2672005539613337,-0.2646767326014691,-0.20645596767223603,-0.2267903060580697,-0.2728631227567344,-0.28710977423806544,0.1370985953256189,0.12477681691743742,0.08231939816944146,0.10692000404506394,0.12632241524889243,-0.04053505470230882,-0.12208808355691099,-0.07231986278516894,-0.08007328642229458,0.06982082117206484,-0.0021354680829821816,-0.24617416146110216,0.06724634937777713,0.07605850861009956,-0.0010678266155384893,0.20815333324544036,-0.08067965199887829,0.061286367595268884,-0.12080957248131044,0.20635193704236432,-0.1762169572889636,-0.09649196427616351,-0.06614273544883291,-0.17798494409118584
2022-05-10,-0.1195176010537746,0.0194899065586408,-0.02203730555237632,0.02360753204993915,0.04454870760855342,0.06685277323470196,-0.04147844553583356,0.017653794643237436,-0.049921962527716156,-0.1558634587560879,-0.18566981596775955,-0.2716047002871569,-0.2947685504266595,-0.17030395295256748,-0.1976166706302218,-0.259770813991802,-0.2790789703968361,0.11800745980782346,0.12999283508486428,0.07040948818127711,0.08954686561999513,0.14723831757294256,-0.008758440893793056,-0.12140664751870738,-0.11121253896708873,-0.07859301958127753,0.11916137388402465,0.01848018176446373,-0.25968267659479666,0.021539073360537647,0.08448909792491603,-0.02713699823521581,0.23658378393503676,-0.09028608183864759,0.08944637248598195,-0.11067254411792032,0.1800890241182292,-0.21334839898457283,-0.12100357550069732,-0.054037841707440644,-0.21706159899606783
2022-05-11,-0.10304052077547962,0.01347939443174904,0.005351518953913687,0.012799895606647512,0.025415057004158047,0.000566490524437847,-0.018170095051649817,0.01148252866476065,-0.06934955657072171,-0.14838589963516532,-0.1780856070583598,-0.28140691028388504,-0.3212595327536997,-0.16007167043875598,-0.19055214956927682,-0.2646174325263788,-0.29019752748155936,0.11405755670292432,0.14054193800405057,0.08399140494681052,0.10474937102854148,0.14828120980069703,-0.01344581190474491,-0.1282297150989524,-0.09742220149601626,-0.07398085949307139,0.12701205799200996,0.0033710361211420252,-0.23762009638300355,0.021919996063935687,0.07905619790402978,-0.05583975943276064,0.23052460391584548,-0.09898247119522911,0.06476457297004758,-0.10570045253371381,0.17079315791445232,-0.19772920342095462,-0.11826600446418538,-0.024359546625884625,-0.18837500428457168
2022-05-12,-0.14114691057650333,0.00853944584147437,0.04379091009384219,0.037724637647178975,0.05565506047867607,0.023079525238857392,-0.05216464803077764,0.007102413985715978,-0.05576391936057475,-0.16968209187309985,-0.19633920300047436,-0.28030363857512725,-0.3069913506193511,-0.1871233415350515,-0.21243480133126258,-0.27670712609758785,-0.3004122626753791,0.1560010241277313,0.18157255324481963,0.13710891535947245,0.1590348736386778,0.1182547589718763,-0.04972795796711571,-0.11497011102376699,-0.09466465478497693,-0.07426688506281226,0.12292284411492817,0.005214806695568615,-0.2041976386924419,0.02387990183193478,0.07200390907922596,-0.054398957745929975,0.20105006160571312,-0.055626898781301705,0.021250153028573016,-0.11724517256872714,0.17050238137131665,-0.17723051486611444,-0.11500165637358722,-0.00613677787846648,-0.14385188834646423
2022-05-13,-0.10704031541390355,-0.02025679162958267,-0.029972456525054703,-0.03610128301013353,0.02646226859894118,-0.009092092432398804,-0.030190025946754972,-0.02058382180278014,-0.08194343396046788,-0.14361966460139836,-0.17485292568558575,-0.2715442949094322,-0.3015087197838538,-0.15509452642176336,-0.18419753749830503,-0.2517108487814964,-0.27363293392792176,0.1419046547927339,0.16097389785423247,0.10685477623585352,0.12591840403195506,0.10608859747110885,-0.07236616561695017,-0.07579554201807923,-0.06053142709039594,-0.10429404740823149,0.15001003035512808,-0.008249984557093045,-0.1823044937561,0.007806822390240238,0.08236462121201434,-0.0074818627010883815,0.17565024220666212,-0.04828641425331573,0.019493485367285148,-0.12827694389003674,0.14429933093803082,-0.15209931309619457,-0.10436921269685713,-0.037193125197877035,-0.21095825790196954
2022-05-16,-0.14170446778806683,-0.05522718965417989,-0.0004829947207929413,-0.004166675124875807,0.07150451240076888,0.03224613872326506,-0.06728564896893395,-0.05556289936225252,-0.10582707663459547,-0.17242963732821837,-0.19755746385141054,-0.2779993993958433,-0.2941941105705421,-0.18477631919889495,-0.2105491806356099,-0.268837297722974,-0.2876963385155788,0.12447105737707334,0.14703036564791822,0.09859624450774696,0.11911108069346923,0.10771651594300978,-0.06620019568773089,-0.05991436823696097,-0.05169025224843766,-0.11739444536840914,0.18334899386305495,0.0015342449484384588,-0.1633852673531248,-0.018573724826737966,0.08462452613120074,-0.004680090764322743,0.14997944749578232,-0.07384290643474525,0.05363718211210504,-0.12158840982121222,0.14007891856870797,-0.12537951495900745,-0.10805875783506294,-0.05986992224245348,-0.19135166096678227
2022-05-17,-0.11124254628390964,-0.09157291375361248,-0.057037096824428354,-0.0855098655723245,0.014755151832711613,-0.010165054052482822,-0.0367015159881902,-0.09103089254375067,-0.1386273021045166,-0.13030427054971358,-0.16507944484381762,-0.2611471131585507,-0.2809319276452016,-0.14354967758599413,-0.17084375714268735,-0.23145234891412075,-0.24881987537118014,0.14851440150648634,0.16331792893914246,0.09581114816971925,0.1128127933221225,0.09486239789557456,-0.08329354009568346,-0.03971901283552229,-0.01696568971888015,-0.1535824172527148,0.16621728885002765,0.009328834496635591,-0.12023284694174048,-0.010896937494635899,0.09590374291921239,-0.032850332318319825,0.11649157326886667,-0.012481947990870993,0.04373659267784205,-0.09297684151446098,0.10807888839420404,-0.08678835336982163,-0.10189890248088326,-0.020418453061535755,-0.25687941943192594
2022-05-18,-0.1328060890434884,-0.11663878635315743,-0.07113225318639965,-0.11313589215113729,0.029564020039756212,-0.003503224218282822,-0.057836525238615585,-0.11567177841128558,-0.16065846285480612,-0.14132396220857132,-0.17540446811483856,-0.2734810547987875,-0.2809120777074413,-0.15634086638769884,-0.1825966478415671,-0.23725018815543097,-0.2500933465717384,0.19034494851210848,0.21072721599463204,0.0959633525138456,0.1139257076330896,0.05338372729454525,-0.08648044192664178,-0.005399643771720797,-0.005544532605441678,-0.16439734603556141,0.16707389747818477,0.015713719244973626,-0.1358610410664809,-0.03783150516313304,0.10503903468228398,-0.03113956574310981,0.12819831487822975,-0.017556530303991014,0.06546065181603969,-0.07929138235254228,0.11517243153118308,-0.08220651895329782,-0.10768537291103548,-0.039245942154405196,-0.31553106320701074
2022-05-19,-0.06379179264660442,-0.08844351521215302,-0.09965829221683574,-0.14442443581112932,-0.0418712176165556,-0.05655980340698017,0.00010281635425207449,-0.08773445493746913,-0.1388862161138132,-0.08254552925104296,-0.12401612174908082,-0.23821105256819494,-0.26342742301124067,-0.09523961983439076,-0.12345948181484412,-0.1861202426176235,-0.20253160404315146,0.170539369334792,0.18335346292436352,0.08751696866369776,0.09893274350316623,0.10876368534016939,-0.1157653593905043,-0.014555640679087968,0.001645832005321071,-0.1386554730433854,0.17991671710413107,0.007190957277694245,-0.15715612378430338,-0.03682051916594947,0.10428318626385906,-0.028032384940303242,0.13774819170168676,0.041753401532068496,0.02993143027048285,-0.0709796926535889,0.1196870654106471,-0.08736710370776314,-0.13082196592837136,-0.0567894685161785,-0.31595324890992166
2022-05-20,-0.07194287728759535,-0.10386922260856142,-0.08991891905101414,-0.12814200745011206,-0.030949476841530838,-0.04586900004811043,-0.006845032501258097,-0.10308287560012257,-0.15696211669880092,-0.09065061663107712,-0.13080981540708614,-0.24141661253778984,-0.26715822054177013,-0.10231218297114031,-0.12991346087776962,-0.19153236003060667,-0.20809654310125217,0.1737457648135919,0.18815477902192448,0.09342127578316094,0.10441811093913685,0.11418668508896232,-0.11418266296131407,-0.020748244390299445,0.007907903638582297,-0.1441156645256847,0.18672834180526102,0.007584117612104191,-0.15625986983656814,-0.03719060882386834,0.10572159104413079,-0.03154395291855815,0.13793123158491274,0.036459150131018546,0.02481481583014241,-0.07384912441956157,0.1347485063973009,-0.08328943388159733,-0.13791339859602703,-0.04957451509811794,-0.3006945647874983
2022-05-23,0.0022388223871492976,-0.12469641332170794,-0.1223187203640343,-0.15269153076343578,-0.11433986555951715,-0.11460397444649655,0.06537626299816668,-0.1247395069797709,-0.19616784486498845,-0.020805677905550688,-0.06171154328607712,-0.18639534813166206,-0.23041322882902054,-0.025140088546382142,-0.05419211015880204,-0.12265897847157302,-0.14288254697779587,0.19200296251714605,0.20006314216723375,0.11366031345174073,0.11677718244367671,0.06067109801056638,-0.14736054702691923,0.04976589688084208,0.027934881795272308,-0.2206755366276514,0.21326164739410589,0.037929381048226095,-0.15729655808543486,-0.07472739435310173,0.14932220145164773,-0.05011008646286562,0.11992223236648432,0.12567200185606883,0.06098892288326351,-0.06164177535924843,0.12643456000237385,-0.0673720874335329,-0.18800751232071747,-0.05787879256203601,-0.2800653489450752
2022-05-24,-0.041989250812361115,-0.1526316071098314,-0.09209703620687998,-0.11621828724936624,-0.063743707960712,-0.06579198641143137,0.02732094366760021,-0.15271414760473753,-0.21049463451807165,-0.059818564436131046,-0.10029098307928061,-0.213057075871905,-0.2507106559740578,-0.06679187986078583,-0.09435771443670572,-0.15881598355086068,-0.17801269209376233,0.18393235889254014,0.18969877896735504,0.10700428480754064,0.11596865317655809,0.046419509044374696,-0.1518664781983641,0.033080020425933214,0.0638100886442876,-0.2258115101099947,0.2209237738474914,0.03490779919634846,-0.11695877017315356,-0.09330936899426492,0.15664035096503837,-0.053419013258265084,0.09445250128230889,0.10791420616559204,0.07921957365153522,-0.041026736061760216,0.131885152536291,-0.03408635027787702,-0.16330471775212593,-0.07297364964866285,-0.25923790753560366
2022-05-25,-0.09099452363186844,-0.11224599450384272,-0.06272291026878465,-0.0738291545520011,-0.004935849038906947,0.0003356833294739525,-0.017108517439144304,-0.11318202534897197,-0.16055805464397654,-0.1085269042536422,-0.14860753366940563,-0.24824626165054456,-0.2786390686985456,-0.1181784829821214,-0.1445584150668935,-0.2062833817888057,-0.22554839528235077,0.17883837834784205,0.17752030730185234,0.10399596028276697,0.11960782817863616,0.03371376064112117,-0.18833348435480357,0.007324596685681773,0.06878564004383703,-0.19540821582832302,0.21658837152872396,0.022017660258999455,-0.1116402772986613,-0.08714659034233792,0.13259959166158997,-0.05211184179066558,0.10458870998027894,0.11281815646208491,0.04879785735649048,-0.042809199459051615,0.11421795214439345,-0.03286504677185436,-0.0872804584151112,-0.0653271649329321,-0.2051797783067507
2022-05-26,-0.12965337423298762,-0.053238183238798926,-0.0051783582122996675,-0.009036131128471786,0.10016058226633973,0.08973157226437076,-0.06761920816990241,-0.05571623555892627,-0.12790676294909378,-0.16777854180969842,-0.20636474116710563,-0.29949651035739916,-0.32181554597277534,-0.17460812033676032,-0.20227018894449003,-0.26200126062997064,-0.2795077376724169,0.1757317478823671,0.17789197787967365,0.10944580787374714,0.12632486735456253,0.008807717263018254,-0.17710784090665507,-0.010677531345328084,0.024944691655506175,-0.13734367335516795,0.20840141544971802,0.07200044303138946,-0.1435185790524921,-0.07970672806952962,0.1065651313256344,-0.05229712714634055,0.16648737535260366,0.08232384795947865,0.04692996016654053,-0.03471354046441704,0.10135864239691827,-0.06898637836356229,-0.023076980872322583,-0.04367500198099781,-0.18536270845647743
2022-05-27,-0.12836462302364146,-0.053380581781239826,-0.00574852385468366,-0.009520374982586174,0.0897808729528878,0.08172647945258622,-0.06636950541047372,-0.05586750796765748,-0.13009943871294197,-0.16273018182266238,-0.19969224688515622,-0.2904012576104286,-0.31466306494139296,-0.1697280149387995,-0.19599027879841874,-0.25254540506922324,-0.2687161785922292,0.17750725217008642,0.17840540310563935,0.10993759250550206,0.1271335704403875,0.008713704048898851,-0.18038825806186715,-0.010874182968853235,0.025174825885855474,-0.1354213496595032,0.20899239297091066,0.07205416565115126,-0.1435298343497484,-0.07960751748458482,0.10637340506885544,-0.05192129950983675,0.16677175812462325,0.0827711976747763,0.04672408308070615,-0.03489174076578024,0.10144911827005634,-0.06935723918458787,-0.023409165785856813,-0.043590103563638904,-0.18600548772590908
2022-05-31,-0.12549377099630415,-0.05356907109688549,-0.011001804331160502,-0.02606826678008043,0.07138900446773128,0.0641900380038341,-0.06384548178814115,-0.05592743752009413,-0.12969756002135543,-0.1533360513569809,-0.18829272344384823,-0.275469328670423,-0.30383419510528276,-0.16041888875653695,-0.18485053988587538,-0.23660543351152213,-0.2500676172399579,0.16646296356491633,0.1684884300099306,0.10001467767872498,0.11413297619209611,-0.02549784878546643,-0.15468300228910895,0.00963792176629756,0.06188914607922412,-0.13958508718924484,0.20246881268206243,0.10308649882807518,-0.1214166966481534,-0.09303352452898514,0.11349288082462193,-0.01851265418085323,0.1347429883642124,0.10416303799918257,0.07588260603300781,-0.005547683785185366,0.0831207074088082,-0.028744124298965133,-0.02591011335822364,-0.017259924002643163,-0.21535695205363622
2022-06-01,-0.1372187304796114,-0.05425485283379344,0.01471201990118129,0.0006809753488288138,0.11247942302442834,0.09879024445702972,-0.07490984621896965,-0.05635402184851058,-0.14323029958479297,-0.17302022906291042,-0.20759750507150818,-0.29340018607382284,-0.31976985674207514,-0.17789666871334625,-0.20352556869979663,-0.25633324353235487,-0.27036782307479357,0.14889325827827038,0.1519712776448745,0.08227115602417655,0.10201027931023748,0.0006602330984659641,-0.12491708830651087,-0.013790821035804845,0.06751324239598883,-0.13337353288664527,0.19062542449322892,0.09764782852000345,-0.13345679438131375,-0.10276630347276554,0.096701134467804,0.014297404446413704,0.1448242835488632,0.11644443950896737,0.08792152272213666,-0.024353022581550466,0.09665692311896401,-0.03646498010935023,-0.023455585195508905,-0.004063653695264809,-0.15639901148920474
2022-06-02,-0.09763649210070097,-0.09417766762740547,-8.032350209237368e-05,-0.03947596122783714,0.054834127502084926,0.0020339587954797144,-0.04009479766604236,-0.09599715641992053,-0.1692510672613264,-0.10984352538698415,-0.13340792035781004,-0.2075061104850496,-0.23059866676673935,-0.1177222934920859,-0.13506471996537975,-0.17423313272432386,-0.18466217888502848,0.13753633122664644,0.1565184875183265,0.07734005332369315,0.10699127512039563,0.02983349454114674,-0.21668758020250733,-0.01778285035245221,0.06647830564927723,-0.15864911370017915,0.20782600171365875,0.06954118565239326,-0.1293585402878447,-0.1616059154153448,0.11379561519675813,0.06817620615550112,0.13569913357958296,0.17929776975851303,0.008900576400603067,-0.0706425131798894,0.06956607317039666,-0.038231811516850886,-0.03557791764527479,-0.01642971363452358,-0.19972982213793938
2022-06-03,-0.10669786462942939,-0.09705314506786598,0.010221571562685787,-0.02644748365487265,0.061377319623705275,0.024418094986763193,-0.047967290035060506,-0.0990218715547447,-0.16792745089368244,-0.12040189934836365,-0.14627705859325885,-0.21886032726220686,-0.24250706734806152,-0.12881290220480296,-0.14681428553861633,-0.18591379750120188,-0.19572646402663751,0.13635405171750103,0.1530918926833466,0.07621675714943243,0.1043279091597891,0.03198361854652952,-0.24325907459418658,-0.03105073124646056,0.062278292337217545,-0.15454352501815372,0.20754566214961623,0.05154040101416708,-0.13261420639220434,-0.16993086014283246,0.10799564246282377,0.06501193405437329,0.14689316456962,0.17338975629786424,-0.015186562197885715,-0.07596420452423963,0.07024586393754216,-0.04591905767109181,-0.03257327160553694,-0.007364375613242017,-0.19251608534546744
2022-06-06,-0.11453479610048974,-0.10609801189281251,-0.010210047200799101,-0.026979088589396783,0.04757755051233761,0.03755531769097345,-0.05562419986600707,-0.1076099012684812,-0.18241850978246751,-0.12890090989297448,-0.15712023241116005,-0.22791767084294115,-0.2531248490415387,-0.13817306276303298,-0.15664716042385113,-0.1949957024160478,-0.20353881283980593,0.11238651436104828,0.1342556289850442,0.059784980735611795,0.08679249181437909,0.08890887123131168,-0.22707288702430634,0.0018335695806753435,0.0434311663131219,-0.1599845133105193,0.22261947202523552,0.03810426863722275,-0.14290267401724044,-0.18502143335264296,0.09525111799903375,0.07076214278811004,0.16400782000305453,0.19314261321314102,0.0077720838354361655,-0.08138427225729046,0.058438638731858915,-0.05775538716815874,-0.05306016808907115,0.0032186149337433286,-0.212421105703223
2022-06-07,-0.1280550674834009,-0.12137960688171731,-0.01672841365386679,-0.02676226194802219,0.045502137638986105,0.042918055713036814,-0.06395299410322913,-0.12266642053135753,-0.19822729703065436,-0.139578010542639,-0.16886531375842273,-0.23936822165163982,-0.26464500415212205,-0.14995282048468583,-0.16880280567075281,-0.2068649543967155,-0.2146162949730855,0.10135281928342241,0.11945752278731347,0.04742752393311459,0.07261945076112605,0.06779469723336357,-0.23282964166996598,0.01360986880991259,0.05447772236861776,-0.16855426228551001,0.23522783506594475,0.05017053470183547,-0.14387563778128487,-0.1835283105668189,0.09596768484985363,0.07171852694752584,0.16105915189787545,0.2071524572125952,0.008838557962331081,-0.0621476455752481,0.05925031250464161,-0.05121926919591787,-0.06385028790206757,0.019038589992962086,-0.21951582871233355
2022-06-08,-0.11065040671449296,-0.11048790759217647,-0.0017677563696792964,-0.019086291466954283,0.051749601249636144,0.042494338475846924,-0.054460894731073226,-0.1121398534572119,-0.18883099868012101,-0.12644918959064813,-0.15401775299410433,-0.21703209919930647,-0.23957907666823255,-0.1347612577547418,-0.15238087434218986,-0.18716161089844974,-0.1942006268891945,0.0969715596223565,0.12542257131154597,0.053991969603275534,0.08076096010237047,0.06056081582853869,-0.21434351912656707,0.061923070638928976,0.08737656861978572,-0.15986012654709808,0.2568383663893354,0.08040202646696794,-0.11603528120970959,-0.20660068351986763,0.0900483376791117,0.08603319230345624,0.13214110242024044,0.21024609902155353,0.04285534018695754,-0.03308745106728455,0.05718454234679976,-0.01728198431389536,-0.03503658102433694,0.04377933026569418,-0.20058801548601535
2022-06-09,-0.0873049310781064,-0.12839946452904402,0.01389722049867948,-0.021720572622308296,0.04659989938491618,0.04731745230433062,-0.04044600190146885,-0.1300851788261637,-0.21675817662913704,-0.10269001751288431,-0.12813611737303363,-0.1785773574141192,-0.1976375512663523,-0.10839353467660344,-0.12375063666452829,-0.15292318340494251,-0.15849361647111046,0.09671110418054375,0.1307969383127203,0.06253757553206368,0.08965667219417742,0.06275795846004238,-0.19965295998015714,0.012293514305142401,0.08210345243579562,-0.1691253237654684,0.3012860044610188,0.12407710160407188,-0.11956470244795503,-0.2292363946369822,0.09166023704750838,0.09491270638731425,0.1292465596840863,0.1996975704503886,0.05321099424211453,-0.013393723611836297,0.017754478851340637,-0.01979358463065226,-0.04339337107249271,0.04923648037388476,-0.19312015076255898
2022-06-10,-0.04918318769748725,-0.12730883940349405,0.025011817730134864,-0.01792632505400606,0.017163430160520493,0.02466061763170939,-0.021230260127139508,-0.12927028706724877,-0.18815849826483672,-0.06187674739381026,-0.08455452782422385,-0.11317519435611437,-0.12752603672516202,-0.06457374308290065,-0.07577899546945384,-0.0950027670575776,-0.09762933292684275,0.060777981604153195,0.09723004860631802,0.054377559515141026,0.07703912275022796,0.07745444127546283,-0.18464133811419225,0.05012147432166297,0.07507197530917366,-0.14521460208877154,0.33144247635762264,0.1399295622367096,-0.03169296271009245,-0.24151798477889008,0.09234965799075177,0.09837133959049721,0.06490383796714795,0.18586539151368317,0.05626377764150304,0.01629014597897951,0.021751483152475895,0.018472441389911783,-0.017987647492030488,0.013473475386720732,-0.20973371206678634
2022-06-13,-0.06343812920286099,-0.15489922634334313,0.032706722141550904,-0.00037558140613779825,0.03393071453322361,0.05482935234298218,-0.023730350715570555,-0.15685504599158642,-0.21351562610238156,-0.0673715144685523,-0.08991257722421132,-0.1202459888545749,-0.1343430559757411,-0.07161317259274756,-0.08256951461625073,-0.10243044898304506,-0.10577893443783794,0.07417226946896904,0.11118505914585804,0.06679490555681232,0.08979888379150087,0.009886353460238145,-0.22484278106287167,0.012869955448212173,0.05487066824450112,-0.17614275100920743,0.2946320713861164,0.10743201741640333,-0.0601439644901966,-0.20738152200371,0.12090369770673451,0.07612115794435403,0.09416220903543279,0.2113223595950555,-0.0015443053040514552,-0.05256290848534766,0.09282191420568668,-0.008283238165119828,-0.06950226570507907,-0.01187509913298915,-0.1693628379768399
