feature,avg_score,split_date,start_date
bollupper_48_XOM,0.22540761154409522,2019-01-01,2017-01-01
zscore_24_AVGO,0.11790076720290833,2019-01-01,2017-01-01
stoch_48_XOM,0.04890785601349456,2019-01-01,2017-01-01
bollupper_24_XOM,0.04716434193105704,2019-01-01,2017-01-01
bollupper_10_COST,0.044095555079511406,2019-01-01,2017-01-01
bollupper_48_COST,0.03079452250138578,2019-01-01,2017-01-01
atr_24_XOM,0.022777339805567374,2019-01-01,2017-01-01
atr_24_UNH,0.01921856223630238,2019-01-01,2017-01-01
adx_48_MA,0.0180347455369536,2019-01-01,2017-01-01
bolllower_48_LLY,0.017798264706044523,2019-01-01,2017-01-01
stoch_24_AVGO,0.014448030136001464,2019-01-01,2017-01-01
adx_10_CAT,0.011773722398172232,2019-01-01,2017-01-01
adx_10_XOM,0.008930827578032513,2019-01-01,2017-01-01
sma_10_CAT,0.008668205476214304,2019-01-01,2017-01-01
zscore_48_ADBE,0.008243087974951756,2019-01-01,2017-01-01
adx_48_COST,0.0074030273408729795,2019-01-01,2017-01-01
ema_10_CAT,0.0070056174131866555,2019-01-01,2017-01-01
macd_ADBE,0.006508901658919491,2019-01-01,2017-01-01
adx_24_NVDA,0.006359705158012561,2019-01-01,2017-01-01
macd_NVDA,0.005307820086582065,2019-01-01,2017-01-01
adx_48_XOM,0.0051921489000661064,2019-01-01,2017-01-01
ema_48_XOM,0.005049786897765368,2019-01-01,2017-01-01
donchian_24_AVGO,0.004985292917404747,2019-01-01,2017-01-01
adx_48_AMZN,0.0048571398426891605,2019-01-01,2017-01-01
williams_10_COST,0.004333864247585721,2019-01-01,2017-01-01
bollupper_48_LLY,0.004114999799721554,2019-01-01,2017-01-01
stoch_48_AVGO,0.004114625009354085,2019-01-01,2017-01-01
atr_48_NVDA,0.004013252806227246,2019-01-01,2017-01-01
adx_10_ADBE,0.0038187962597038723,2019-01-01,2017-01-01
adx_48_LLY,0.0034464095358910426,2019-01-01,2017-01-01
donchian_48_AVGO,0.003221376431525602,2019-01-01,2017-01-01
zscore_48_AVGO,0.0030882304508549284,2019-01-01,2017-01-01
adx_48_JPM,0.002971630227692987,2019-01-01,2017-01-01
zscore_24_ADBE,0.002876798488033643,2019-01-01,2017-01-01
bollupper_24_CAT,0.0028703496192503787,2019-01-01,2017-01-01
volptile_24_AMZN,0.002864833990203375,2019-01-01,2017-01-01
volptile_24_MSFT,0.002863388628400782,2019-01-01,2017-01-01
atr_24_MSFT,0.0027765543328373567,2019-01-01,2017-01-01
sma_48_LLY,0.002720356203254325,2019-01-01,2017-01-01
donchian_48_ADBE,0.0025525679633325686,2019-01-01,2017-01-01
sma_10_COST,0.0024913310907235357,2019-01-01,2017-01-01
stoch_24_MSFT,0.0024556401145125594,2019-01-01,2017-01-01
price_JPM,0.002422721875652129,2019-01-01,2017-01-01
volptile_24_LLY,0.002408951495189275,2019-01-01,2017-01-01
stoch_24_LLY,0.0023599240378140147,2019-01-01,2017-01-01
price_XOM,0.002320531607974445,2019-01-01,2017-01-01
ema_24_COST,0.0022936602846541612,2019-01-01,2017-01-01
bollupper_24_COST,0.0022597630371830697,2019-01-01,2017-01-01
adx_24_ADBE,0.002215873232836932,2019-01-01,2017-01-01
adx_24_COST,0.002181158091122592,2019-01-01,2017-01-01
price_CAT,0.002177380953507772,2019-01-01,2017-01-01
donchian_24_NVDA,0.0020416101437170783,2019-01-01,2017-01-01
donchian_48_NVDA,0.002030326145852955,2019-01-01,2017-01-01
atr_48_JPM,0.0019525627363354684,2019-01-01,2017-01-01
pricevshigh_48_COST,0.0019506978105462195,2019-01-01,2017-01-01
donchian_24_LLY,0.0018692316838914346,2019-01-01,2017-01-01
adx_10_JPM,0.001850818704941458,2019-01-01,2017-01-01
bolllower_24_LLY,0.001803932860636576,2019-01-01,2017-01-01
donchian_48_COST,0.0017608008745794818,2019-01-01,2017-01-01
ema_10_LLY,0.0016805311212286802,2019-01-01,2017-01-01
stoch_48_UNH,0.0016681387521121074,2019-01-01,2017-01-01
rsi_48_CAT,0.0016568748333727226,2019-01-01,2017-01-01
stoch_48_ADBE,0.0016504724783977618,2019-01-01,2017-01-01
stoch_24_ADBE,0.0016371565000952606,2019-01-01,2017-01-01
rsi_10_JPM,0.0016233830731466818,2019-01-01,2017-01-01
momentum_24_AVGO,0.001604068918445176,2019-01-01,2017-01-01
donchian_24_MSFT,0.0015968637946749272,2019-01-01,2017-01-01
pricevshigh_48_AVGO,0.0015531687369976248,2019-01-01,2017-01-01
atr_48_LLY,0.0015472598937622084,2019-01-01,2017-01-01
volptile_48_XOM,0.0015423296185855429,2019-01-01,2017-01-01
cmo_48_CAT,0.0014738003682989716,2019-01-01,2017-01-01
ema_24_LLY,0.0014536045518335572,2019-01-01,2017-01-01
volptile_24_AVGO,0.0013696271005793584,2019-01-01,2017-01-01
volptile_48_COST,0.0013357918573614809,2019-01-01,2017-01-01
rollret_24_AVGO,0.0013340680363770243,2019-01-01,2017-01-01
bolllower_48_NVDA,0.0013182836927763926,2019-01-01,2017-01-01
atr_10_AMZN,0.0013131236043295057,2019-01-01,2017-01-01
bollupper_48_MSFT,0.0012988290593572236,2019-01-01,2017-01-01
cmo_24_ADBE,0.0012659232833101353,2019-01-01,2017-01-01
zscore_48_NVDA,0.0012581340741773584,2019-01-01,2017-01-01
ema_48_LLY,0.0012525485137588723,2019-01-01,2017-01-01
pricevshigh_24_COST,0.001245875493474261,2019-01-01,2017-01-01
cmo_10_JPM,0.0011872499052673485,2019-01-01,2017-01-01
williams_10_ADBE,0.001176016593281757,2019-01-01,2017-01-01
rsi_10_ADBE,0.0011601822450711568,2019-01-01,2017-01-01
williams_24_AVGO,0.0011395089466219974,2019-01-01,2017-01-01
donchian_10_COST,0.0011172120939487893,2019-01-01,2017-01-01
stoch_48_COST,0.0011135241580729342,2019-01-01,2017-01-01
price_AMZN,0.00110281466608916,2019-01-01,2017-01-01
macd_COST,0.001094975183557267,2019-01-01,2017-01-01
donchian_10_AMZN,0.0010751050467111664,2019-01-01,2017-01-01
cmo_10_ADBE,0.0010463034361797064,2019-01-01,2017-01-01
stoch_24_CAT,0.0010435705609258524,2019-01-01,2017-01-01
adx_10_UNH,0.0010188862728577875,2019-01-01,2017-01-01
adx_24_CAT,0.0010057284909208803,2019-01-01,2017-01-01
momentum_10_ADBE,0.0009965622854061975,2019-01-01,2017-01-01
ema_10_JPM,0.0009895348531942798,2019-01-01,2017-01-01
adx_24_XOM,0.0009891676429384217,2019-01-01,2017-01-01
zscore_10_JPM,0.000973636424038023,2019-01-01,2017-01-01
stoch_48_MA,0.0009573403295599477,2019-01-01,2017-01-01
bollupper_24_AVGO,0.0009387981253935225,2019-01-01,2017-01-01
momentum_48_CAT,0.000931149078777104,2019-01-01,2017-01-01
donchian_24_XOM,0.0009309408214639628,2019-01-01,2017-01-01
stoch_10_MSFT,0.0009307478127682298,2019-01-01,2017-01-01
rollret_24_ADBE,0.0009303300994546907,2019-01-01,2017-01-01
momentum_10_AVGO,0.0009187023860129872,2019-01-01,2017-01-01
bollupper_48_AVGO,0.0009157227445875511,2019-01-01,2017-01-01
stoch_24_MA,0.0008969970323835587,2019-01-01,2017-01-01
pricevshigh_10_NVDA,0.0008949444247645189,2019-01-01,2017-01-01
donchian_10_AVGO,0.0008948664505633851,2019-01-01,2017-01-01
boll_Upper_48_AMZN,0.28390086659689656,2020-01-01,2017-10-01
stoch_48_AMZN,0.06526901897136513,2020-01-01,2017-10-01
macd_AMZN,0.040600774100207015,2020-01-01,2017-10-01
ema_10_CAT,0.029954985830182985,2020-01-01,2017-10-01
zscore_48_ADBE,0.024047047893399322,2020-01-01,2017-10-01
donchian_48_MA,0.02088741570047804,2020-01-01,2017-10-01
adx_24_JPM,0.01858069879078663,2020-01-01,2017-10-01
atr_10_AVGO,0.01742320527729114,2020-01-01,2017-10-01
adx_24_UNH,0.015222082126589598,2020-01-01,2017-10-01
sma_10_CAT,0.015034918118797333,2020-01-01,2017-10-01
zscore_24_ADBE,0.014002760768262314,2020-01-01,2017-10-01
boll_Upper_48_JPM,0.013196147117753892,2020-01-01,2017-10-01
ema_48_XOM,0.011286867745191598,2020-01-01,2017-10-01
boll_Upper_10_XOM,0.010945018439749645,2020-01-01,2017-10-01
month,0.009800169676435651,2020-01-01,2017-10-01
ema_24_CAT,0.008063307228676585,2020-01-01,2017-10-01
boll_Upper_24_XOM,0.008032707331162684,2020-01-01,2017-10-01
williams_48_AMZN,0.007893921108591525,2020-01-01,2017-10-01
boll_Upper_10_CAT,0.007849926914147279,2020-01-01,2017-10-01
zscore_48_AMZN,0.007788081824242585,2020-01-01,2017-10-01
donchian_24_ADBE,0.006963886108664125,2020-01-01,2017-10-01
boll_Upper_48_AVGO,0.005915402363244311,2020-01-01,2017-10-01
stoch_24_ADBE,0.005713584257598435,2020-01-01,2017-10-01
adx_24_ADBE,0.005380666601452564,2020-01-01,2017-10-01
adx_48_UNH,0.00535758440022152,2020-01-01,2017-10-01
donchian_48_AVGO,0.00498238668868481,2020-01-01,2017-10-01
donchian_24_CAT,0.004670322756038208,2020-01-01,2017-10-01
adx_10_UNH,0.0046584929646889695,2020-01-01,2017-10-01
boll_Upper_48_XOM,0.004611317788002305,2020-01-01,2017-10-01
macd_AVGO,0.0046078742214873515,2020-01-01,2017-10-01
ema_24_XOM,0.004285840918551565,2020-01-01,2017-10-01
ema_24_UNH,0.004058714257795798,2020-01-01,2017-10-01
donchian_48_ADBE,0.003908238532767256,2020-01-01,2017-10-01
boll_Lower_48_LLY,0.0037543933096237316,2020-01-01,2017-10-01
cmo_48_MA,0.003731227900203696,2020-01-01,2017-10-01
boll_Lower_10_JPM,0.0037038789078620363,2020-01-01,2017-10-01
rsi_24_XOM,0.003491953045281409,2020-01-01,2017-10-01
vol_48_NVDA,0.003307420578047529,2020-01-01,2017-10-01
boll_Upper_24_MSFT,0.0032892347783521725,2020-01-01,2017-10-01
rsi_48_MA,0.0032706983558721597,2020-01-01,2017-10-01
adx_48_COST,0.0031938955636526202,2020-01-01,2017-10-01
boll_Upper_24_AVGO,0.0028917501222015048,2020-01-01,2017-10-01
macd_ADBE,0.002855718004280987,2020-01-01,2017-10-01
donchian_48_MSFT,0.0028069511406682342,2020-01-01,2017-10-01
momentum_24_ADBE,0.0027247432732643356,2020-01-01,2017-10-01
boll_Lower_10_CAT,0.0027146323837298875,2020-01-01,2017-10-01
sma_48_XOM,0.0025590060698192606,2020-01-01,2017-10-01
sma_10_UNH,0.002527983182569383,2020-01-01,2017-10-01
stoch_24_JPM,0.002484144303546691,2020-01-01,2017-10-01
donchian_24_AMZN,0.0024816268251494668,2020-01-01,2017-10-01
lag_24_AVGO,0.00247904779424037,2020-01-01,2017-10-01
adx_48_MA,0.002403059758008089,2020-01-01,2017-10-01
ema_10_UNH,0.0022952263915657044,2020-01-01,2017-10-01
stoch_24_AVGO,0.002265019844492345,2020-01-01,2017-10-01
atr_48_NVDA,0.0021941416533137604,2020-01-01,2017-10-01
ema_10_XOM,0.0021656694952188597,2020-01-01,2017-10-01
zscore_24_JPM,0.002157560480389023,2020-01-01,2017-10-01
sma_24_XOM,0.0020136737443233587,2020-01-01,2017-10-01
cmo_24_XOM,0.0019112878190417732,2020-01-01,2017-10-01
vol_10_AVGO,0.0019100802972005088,2020-01-01,2017-10-01
price_JPM,0.0019051519067161543,2020-01-01,2017-10-01
momentum_10_JPM,0.001829991851278259,2020-01-01,2017-10-01
macd_COST,0.0018149678597231774,2020-01-01,2017-10-01
stoch_48_CAT,0.0017957312915912768,2020-01-01,2017-10-01
adx_10_ADBE,0.001779948880213001,2020-01-01,2017-10-01
boll_Lower_48_CAT,0.0017581248039957526,2020-01-01,2017-10-01
stoch_48_JPM,0.0017489059976569907,2020-01-01,2017-10-01
williams_24_ADBE,0.001748006720604345,2020-01-01,2017-10-01
sma_48_LLY,0.00173100743013556,2020-01-01,2017-10-01
boll_Lower_48_COST,0.001627387313534955,2020-01-01,2017-10-01
williams_24_JPM,0.0016094239159388823,2020-01-01,2017-10-01
vol_24_MA,0.001592031345572505,2020-01-01,2017-10-01
sma_10_XOM,0.0015845893307575851,2020-01-01,2017-10-01
boll_Upper_10_JPM,0.0015743188231051488,2020-01-01,2017-10-01
donchian_48_CAT,0.0015516253437966932,2020-01-01,2017-10-01
rsi_24_ADBE,0.00152612720624021,2020-01-01,2017-10-01
momentum_24_AVGO,0.0015105079545779001,2020-01-01,2017-10-01
vol_48_MA,0.0014768999071447166,2020-01-01,2017-10-01
cmo_24_AMZN,0.0014655481293191991,2020-01-01,2017-10-01
lag_48_NVDA,0.0014014816891596174,2020-01-01,2017-10-01
adx_24_COST,0.0013090756372959311,2020-01-01,2017-10-01
vol_48_AMZN,0.0013064464292243689,2020-01-01,2017-10-01
sma_24_UNH,0.001279963888053332,2020-01-01,2017-10-01
zscore_48_CAT,0.0012738996362451121,2020-01-01,2017-10-01
lag_48_LLY,0.0012357282093446468,2020-01-01,2017-10-01
atr_10_XOM,0.0012197045237727618,2020-01-01,2017-10-01
lag_24_AMZN,0.0012051355461734454,2020-01-01,2017-10-01
adx_24_MA,0.0012000623941966467,2020-01-01,2017-10-01
boll_Lower_48_AMZN,0.001199655259173254,2020-01-01,2017-10-01
donchian_24_MSFT,0.001193685675947337,2020-01-01,2017-10-01
vol_48_CAT,0.0011934650972576831,2020-01-01,2017-10-01
zscore_48_COST,0.0011789323326412307,2020-01-01,2017-10-01
atr_10_NVDA,0.001168662398433235,2020-01-01,2017-10-01
atr_24_UNH,0.001168565303146555,2020-01-01,2017-10-01
boll_Upper_24_LLY,0.0011577959462002018,2020-01-01,2017-10-01
boll_Upper_24_CAT,0.0011566665656022738,2020-01-01,2017-10-01
adx_24_AVGO,0.0011477009412861,2020-01-01,2017-10-01
atr_24_AVGO,0.0011475435508249885,2020-01-01,2017-10-01
donchian_24_LLY,0.0011364872060989231,2020-01-01,2017-10-01
lag_48_AVGO,0.0011018910058215679,2020-01-01,2017-10-01
price_CAT,0.0010777973153999422,2020-01-01,2017-10-01
lag_48_AMZN,0.001023221407711092,2020-01-01,2017-10-01
donchian_10_AVGO,0.0010220218748325104,2020-01-01,2017-10-01
donchian_24_JPM,0.000998402304034185,2020-01-01,2017-10-01
donchian_24_COST,0.0009776339462610585,2020-01-01,2017-10-01
volume_zscore_10_MA,0.0009434607372147245,2020-01-01,2017-10-01
vol_48_ADBE,0.0009399199689321386,2020-01-01,2017-10-01
rsi_10_MA,0.0009366524074617466,2020-01-01,2017-10-01
stoch_10_LLY,0.0009042701441187119,2020-01-01,2017-10-01
stoch_24_MSFT,0.000893891643077065,2020-01-01,2017-10-01
williams_24_AVGO,0.0008807588428191194,2020-01-01,2017-10-01
adx_10_LLY,0.0008700466981281718,2020-01-01,2017-10-01
cmo_24_ADBE,0.0008662645203592337,2020-01-01,2017-10-01
donchian_24_NVDA,0.0008585095030660942,2020-01-01,2017-10-01
zscore_24_XOM,0.0008547254821908553,2020-01-01,2017-10-01
vol_24_LLY,0.0008458978037539168,2020-01-01,2017-10-01
zscore_48_XOM,0.000841037967512239,2020-01-01,2017-10-01
macd_UNH,0.00083620295970321,2020-01-01,2017-10-01
atr_48_XOM,0.0008334591856304072,2020-01-01,2017-10-01
atr_48_COST,0.0008301545192367862,2020-01-01,2017-10-01
atr_24_MSFT,0.0008296386583099652,2020-01-01,2017-10-01
boll_Lower_24_MSFT,0.0008224735491687631,2020-01-01,2017-10-01
adx_10_CAT,0.0008175320374535702,2020-01-01,2017-10-01
adx_48_NVDA,0.0008130686577428602,2020-01-01,2017-10-01
adx_24_MSFT,0.0008127353808595627,2020-01-01,2017-10-01
sma_24_CAT,0.0008109439964206629,2020-01-01,2017-10-01
cmo_10_MA,0.0008030618843183552,2020-01-01,2017-10-01
macd_LLY,0.0008025868820444288,2020-01-01,2017-10-01
lag_48_XOM,0.0008020192320426719,2020-01-01,2017-10-01
vol_24_AMZN,0.0008006392164614858,2020-01-01,2017-10-01
boll_Lower_24_COST,0.0008004553847729224,2020-01-01,2017-10-01
boll_Lower_24_JPM,0.0007929652485465502,2020-01-01,2017-10-01
boll_Lower_48_XOM,0.0007929220837666976,2020-01-01,2017-10-01
atr_24_COST,0.0007774797022935885,2020-01-01,2017-10-01
vol_48_COST,0.0007727798114528369,2020-01-01,2017-10-01
atr_48_AVGO,0.0007610455990978486,2020-01-01,2017-10-01
atr_10_AMZN,0.0007526839389367768,2020-01-01,2017-10-01
vol_24_CAT,0.000738289844133022,2020-01-01,2017-10-01
atr_48_MA,0.0007381598925566114,2020-01-01,2017-10-01
vol_10_XOM,0.0007350191983944194,2020-01-01,2017-10-01
macd_JPM,0.0007309645116994553,2020-01-01,2017-10-01
vol_24_NVDA,0.0007265774592095048,2020-01-01,2017-10-01
sma_48_CAT,0.0007242380728208109,2020-01-01,2017-10-01
macd_NVDA,0.0007210402672270039,2020-01-01,2017-10-01
vol_24_AVGO,0.0007106882645578196,2020-01-01,2017-10-01
williams_48_XOM,0.0006978031383640185,2020-01-01,2017-10-01
stoch_48_AVGO,0.0006967949697634543,2020-01-01,2017-10-01
atr_48_LLY,0.0006856231668842842,2020-01-01,2017-10-01
sma_10_AVGO,0.0006850119971575887,2020-01-01,2017-10-01
stoch_24_COST,0.0006837103151680771,2020-01-01,2017-10-01
price_LLY,0.0006812360055511871,2020-01-01,2017-10-01
momentum_48_MSFT,0.0006757104999029563,2020-01-01,2017-10-01
stoch_10_XOM,0.0006739375206685822,2020-01-01,2017-10-01
boll_Upper_10_MSFT,0.0006668216743314291,2020-01-01,2017-10-01
boll_Upper_24_AMZN,0.0006641704798333701,2020-01-01,2017-10-01
cmo_24_LLY,0.0006629588246847343,2020-01-01,2017-10-01
momentum_48_AMZN,0.0006626613720821193,2020-01-01,2017-10-01
boll_Upper_24_MA,0.0006524606587617476,2020-01-01,2017-10-01
cmo_24_AVGO,0.0006522228640925839,2020-01-01,2017-10-01
boll_Lower_24_CAT,0.0006521543664378064,2020-01-01,2017-10-01
stoch_24_MA,0.0006491330894483786,2020-01-01,2017-10-01
boll_Lower_48_UNH,0.0006452971254441012,2020-01-01,2017-10-01
boll_Lower_48_AVGO,0.000631640776146988,2020-01-01,2017-10-01
boll_Upper_48_LLY,0.0006259731401117376,2020-01-01,2017-10-01
sma_60_XOM,0.15268281039666737,2020-01-01,2018-01-01
ema_60_XOM,0.11483025531970206,2020-01-01,2018-01-01
zscore_60_AVGO,0.05461324267455321,2020-01-01,2018-01-01
macd_AVGO,0.040276942354247176,2020-01-01,2018-01-01
ema_60_AMZN,0.02291843661989659,2020-01-01,2018-01-01
boll_Upper_10_XOM,0.0212099707609598,2020-01-01,2018-01-01
vol_60_UNH,0.021143474236549966,2020-01-01,2018-01-01
boll_Lower_60_XOM,0.018738019605489414,2020-01-01,2018-01-01
donchian_60_JPM,0.014666894643731476,2020-01-01,2018-01-01
ema_10_CAT,0.013536029060101925,2020-01-01,2018-01-01
adx_60_XOM,0.011942436225704412,2020-01-01,2018-01-01
boll_Upper_60_AMZN,0.01192322569026576,2020-01-01,2018-01-01
vol_60_JPM,0.010779511664970733,2020-01-01,2018-01-01
atr_24_COST,0.010427246278771809,2020-01-01,2018-01-01
boll_Lower_24_COST,0.010327151933866048,2020-01-01,2018-01-01
adx_60_JPM,0.01014664989125853,2020-01-01,2018-01-01
ema_24_CAT,0.010006282020212436,2020-01-01,2018-01-01
atr_10_CAT,0.0088238587641218,2020-01-01,2018-01-01
macd_COST,0.008617258868969352,2020-01-01,2018-01-01
sma_10_CAT,0.008571328156228596,2020-01-01,2018-01-01
stoch_60_JPM,0.008529010468181471,2020-01-01,2018-01-01
adx_60_MSFT,0.00828807416175153,2020-01-01,2018-01-01
macd_NVDA,0.007923566650982244,2020-01-01,2018-01-01
vol_60_XOM,0.007625022857698884,2020-01-01,2018-01-01
price_JPM,0.007321587912028521,2020-01-01,2018-01-01
williams_60_AVGO,0.006538321457192627,2020-01-01,2018-01-01
atr_10_AVGO,0.006141483644497463,2020-01-01,2018-01-01
zscore_60_ADBE,0.006048642892476115,2020-01-01,2018-01-01
boll_Upper_10_JPM,0.005987672191207211,2020-01-01,2018-01-01
donchian_24_AVGO,0.005914443682812959,2020-01-01,2018-01-01
macd_AMZN,0.0056639141299511956,2020-01-01,2018-01-01
adx_24_UNH,0.004915785163914968,2020-01-01,2018-01-01
sma_60_ADBE,0.004876778332263552,2020-01-01,2018-01-01
boll_Lower_10_JPM,0.004656565275949601,2020-01-01,2018-01-01
williams_60_CAT,0.004428202318435116,2020-01-01,2018-01-01
atr_60_LLY,0.004392168021041273,2020-01-01,2018-01-01
macd_XOM,0.004250591808397024,2020-01-01,2018-01-01
boll_Lower_10_AMZN,0.00423613466536415,2020-01-01,2018-01-01
ema_24_XOM,0.00418266166788053,2020-01-01,2018-01-01
macd_MA,0.004106643503473965,2020-01-01,2018-01-01
boll_Upper_24_CAT,0.0038028742531903215,2020-01-01,2018-01-01
donchian_60_XOM,0.0032931230214039145,2020-01-01,2018-01-01
atr_60_AMZN,0.0030286252857675304,2020-01-01,2018-01-01
adx_24_JPM,0.0029616202959198415,2020-01-01,2018-01-01
adx_24_COST,0.002948086903959789,2020-01-01,2018-01-01
donchian_10_MA,0.002817066602392993,2020-01-01,2018-01-01
price_XOM,0.002737162748883344,2020-01-01,2018-01-01
boll_Upper_60_CAT,0.002708899524747159,2020-01-01,2018-01-01
ema_10_NVDA,0.0027050070118033913,2020-01-01,2018-01-01
vol_10_AVGO,0.002660870685149174,2020-01-01,2018-01-01
adx_60_LLY,0.0026109759884898665,2020-01-01,2018-01-01
lag_24_CAT,0.0026050107949154955,2020-01-01,2018-01-01
sma_10_AMZN,0.0025889809829261314,2020-01-01,2018-01-01
williams_24_XOM,0.0025711268986514757,2020-01-01,2018-01-01
boll_Lower_24_JPM,0.0025582388286381624,2020-01-01,2018-01-01
sma_24_UNH,0.0025527999634299752,2020-01-01,2018-01-01
momentum_60_CAT,0.0025212520476122556,2020-01-01,2018-01-01
atr_60_AVGO,0.0025178942611287893,2020-01-01,2018-01-01
stoch_10_LLY,0.0024906943602169196,2020-01-01,2018-01-01
ema_10_AMZN,0.002468775670016283,2020-01-01,2018-01-01
donchian_24_ADBE,0.0024600789174864857,2020-01-01,2018-01-01
macd_ADBE,0.002421976324325589,2020-01-01,2018-01-01
adx_24_MA,0.0023743372610569753,2020-01-01,2018-01-01
lag_60_AVGO,0.0022843662407386884,2020-01-01,2018-01-01
donchian_60_AVGO,0.0022652401439736216,2020-01-01,2018-01-01
adx_10_MA,0.0022161631909429795,2020-01-01,2018-01-01
ema_60_JPM,0.0021396757766424615,2020-01-01,2018-01-01
donchian_60_COST,0.002114182707257259,2020-01-01,2018-01-01
boll_Upper_24_JPM,0.0021075988584110545,2020-01-01,2018-01-01
williams_60_MA,0.0021013168991198842,2020-01-01,2018-01-01
donchian_24_LLY,0.001942710745754754,2020-01-01,2018-01-01
macd_CAT,0.0019412877520884107,2020-01-01,2018-01-01
adx_60_UNH,0.0018884575166629866,2020-01-01,2018-01-01
vol_24_LLY,0.0018826270493309137,2020-01-01,2018-01-01
momentum_60_LLY,0.0018580423003811079,2020-01-01,2018-01-01
zscore_24_AVGO,0.0018524543085567029,2020-01-01,2018-01-01
williams_60_XOM,0.0018444469268652857,2020-01-01,2018-01-01
adx_60_COST,0.0018074261791446691,2020-01-01,2018-01-01
zscore_24_CAT,0.0017683469663313394,2020-01-01,2018-01-01
donchian_24_COST,0.0017371682653174903,2020-01-01,2018-01-01
williams_24_CAT,0.0017267688665780036,2020-01-01,2018-01-01
stoch_60_CAT,0.0017065554946876782,2020-01-01,2018-01-01
donchian_24_CAT,0.0016649555626028645,2020-01-01,2018-01-01
boll_Lower_60_COST,0.0016363481793839824,2020-01-01,2018-01-01
adx_24_LLY,0.0016230664427268674,2020-01-01,2018-01-01
adx_24_AMZN,0.0016096257131436424,2020-01-01,2018-01-01
price_AMZN,0.001564146262487741,2020-01-01,2018-01-01
donchian_60_MA,0.0015537170555607249,2020-01-01,2018-01-01
cmo_60_ADBE,0.0015501481440510683,2020-01-01,2018-01-01
williams_24_AVGO,0.0015249718342138325,2020-01-01,2018-01-01
stoch_24_MA,0.0014672772766049919,2020-01-01,2018-01-01
donchian_10_NVDA,0.0014572760139847287,2020-01-01,2018-01-01
adx_60_MA,0.0014266897847051083,2020-01-01,2018-01-01
atr_24_AVGO,0.0014139229091633427,2020-01-01,2018-01-01
vol_24_JPM,0.0013980163310006839,2020-01-01,2018-01-01
atr_60_MSFT,0.001391669160920677,2020-01-01,2018-01-01
atr_60_COST,0.00134737437266116,2020-01-01,2018-01-01
stoch_60_XOM,0.00134383051388239,2020-01-01,2018-01-01
momentum_24_MA,0.001342747443109695,2020-01-01,2018-01-01
vol_10_ADBE,0.0013414890772434154,2020-01-01,2018-01-01
adx_10_ADBE,0.0013034198062653627,2020-01-01,2018-01-01
stoch_24_COST,0.0012652681408922067,2020-01-01,2018-01-01
donchian_60_CAT,0.0012615243745856845,2020-01-01,2018-01-01
adx_10_UNH,0.0012484095766275326,2020-01-01,2018-01-01
atr_10_AMZN,0.0012454449755279916,2020-01-01,2018-01-01
vol_10_LLY,0.0012401898232633865,2020-01-01,2018-01-01
atr_60_NVDA,0.0012320235163301922,2020-01-01,2018-01-01
ema_10_XOM,0.0012263236054014194,2020-01-01,2018-01-01
sma_10_NVDA,0.0011989558069862214,2020-01-01,2018-01-01
lag_10_JPM,0.0011940732445130007,2020-01-01,2018-01-01
rsi_60_CAT,0.0011938548282580687,2020-01-01,2018-01-01
vol_60_COST,0.0011828888762937836,2020-01-01,2018-01-01
sma_60_AVGO,0.0011275153242351452,2020-01-01,2018-01-01
price_CAT,0.0011185048709860378,2020-01-01,2018-01-01
boll_Lower_10_XOM,0.00110708204456495,2020-01-01,2018-01-01
donchian_10_MSFT,0.0011055615141779573,2020-01-01,2018-01-01
adx_60_AVGO,0.0010813673232304328,2020-01-01,2018-01-01
cmo_60_CAT,0.0010729444331242135,2020-01-01,2018-01-01
donchian_60_ADBE,0.00106006088941234,2020-01-01,2018-01-01
vol_24_COST,0.0010556331679112423,2020-01-01,2018-01-01
boll_Upper_24_UNH,0.0010512759612200198,2020-01-01,2018-01-01
vol_24_MA,0.0010511205371583684,2020-01-01,2018-01-01
atr_60_JPM,0.0010465385006641964,2020-01-01,2018-01-01
vol_24_CAT,0.0010432137101651579,2020-01-01,2018-01-01
ema_24_AMZN,0.001032878743084224,2020-01-01,2018-01-01
sma_24_COST,0.0010281967594643264,2020-01-01,2018-01-01
boll_Upper_24_AMZN,0.001025416222094841,2020-01-01,2018-01-01
cmo_24_MA,0.0010205613024500673,2020-01-01,2018-01-01
boll_Lower_60_NVDA,0.0010049794367091717,2020-01-01,2018-01-01
cmo_24_XOM,0.0009909017727189283,2020-01-01,2018-01-01
donchian_60_MSFT,0.0009816364378128857,2020-01-01,2018-01-01
vol_60_LLY,0.0009800755773391007,2020-01-01,2018-01-01
zscore_24_JPM,0.0009789419636324914,2020-01-01,2018-01-01
rsi_60_XOM,0.0009411731090453587,2020-01-01,2018-01-01
sma_24_JPM,0.0009409248022820139,2020-01-01,2018-01-01
adx_10_NVDA,0.0009378205612855317,2020-01-01,2018-01-01
donchian_10_ADBE,0.0009303378972317269,2020-01-01,2018-01-01
adx_24_ADBE,0.0009260504735439256,2020-01-01,2018-01-01
boll_Upper_60_JPM,0.0009200562847219595,2020-01-01,2018-01-01
stoch_24_AVGO,0.0009085589695300955,2020-01-01,2018-01-01
atr_10_UNH,0.0009029375302072493,2020-01-01,2018-01-01
adx_24_MSFT,0.000884143591440324,2020-01-01,2018-01-01
stoch_60_NVDA,0.0008366598316300667,2020-01-01,2018-01-01
