Date,ADBE,AMZN,AVGO,CAT,COST,JPM,LLY,MA,MSFT,NVDA,UNH,XOM,ADBE_volume,AMZN_volume,AVGO_volume,CAT_volume,COST_volume,JPM_volume,LLY_volume,MA_volume,MSFT_volume,NVDA_volume,UNH_volume,XOM_volume,^GSPC,^N225,CL=F,SI=F,NG=F,HG=F,ZC=F,^FVX,^IRX,TLT,IEF,SHY,TIP,UUP,^VIX,HYG,BRL=X,AUDUSD=X
2018-10-15,238.00999450683594,88.04750061035156,19.128555297851562,121.73973846435547,203.3501434326172,87.8191146850586,100.50350189208984,192.86570739746094,100.59526824951172,5.8303608894348145,234.3590087890625,58.83608627319336,5106400,128744000,30099000,3741700,2441900,18903200,3884700,3969200,32068100,449760000,3583400,10558800,2750.7900390625,22271.30078125,71.77999877929688,14.656000137329102,3.242000102996826,2.7804999351501465,378.25,3.0179998874664307,2.2300000190734863,95.62120819091797,86.47721099853516,72.16399383544922,88.77864837646484,21.85212516784668,21.299999237060547,59.92621612548828,3.781599998474121,0.710782527923584
2018-10-16,260.6700134277344,90.99800109863281,19.609920501708984,123.37955474853516,206.2213592529297,89.7020263671875,100.87602996826172,200.04812622070312,103.77391052246094,6.089206695556641,245.45343017578125,59.11272048950195,8679600,117198000,30355000,3573400,2541800,19302800,4192800,4694900,31610200,408712000,6453600,9781800,2809.919921875,22549.240234375,71.91999816894531,14.630000114440918,3.239000082015991,2.7704999446868896,375.25,3.0169999599456787,2.259999990463257,95.83851623535156,86.46857452392578,72.13789367675781,88.78675079345703,21.86077117919922,17.6200008392334,60.13044357299805,3.7339000701904297,0.713541567325592
2018-10-17,258.9100036621094,91.58650207519531,19.515287399291992,121.34481048583984,206.9550018310547,90.7012939453125,103.20188903808594,199.66302490234375,103.50279235839844,6.020594120025635,240.70762634277344,59.331111907958984,4405100,105904000,20262000,4807500,2129300,18794500,4402100,4431200,26548200,329668000,3985100,12247700,2809.2099609375,22841.119140625,69.75,14.592000007629395,3.319999933242798,2.7669999599456787,374.25,3.0409998893737793,2.259999990463257,95.27018737792969,86.21866607666016,72.13789367675781,88.5759506225586,21.973190307617188,17.399999618530273,60.0107307434082,3.723599910736084,0.7139134407043457
2018-10-18,250.35000610351562,88.53600311279297,18.762392044067383,116.58856964111328,207.03652954101562,89.26432037353516,102.9474868774414,196.0429229736328,101.4366683959961,5.933156967163086,240.26641845703125,59.58591079711914,5378900,117480000,37442000,10250200,2624600,17582500,3619600,6264500,32506200,524020000,3132100,17448600,2768.780029296875,22658.16015625,68.6500015258789,14.532999992370605,3.197999954223633,2.737499952316284,370.75,3.0239999294281006,2.255000114440918,95.2367935180664,86.373779296875,72.181396484375,88.51112365722656,22.06831169128418,20.059999465942383,59.757171630859375,3.686199903488159,0.7111009955406189
2018-10-19,245.02999877929688,88.20149993896484,18.78378677368164,113.46088409423828,208.02378845214844,89.11567687988281,101.68462371826172,195.5037841796875,101.58625793457031,5.676538467407227,238.9065704345703,59.67327880859375,4070600,118144000,32231000,7055100,2099800,15234500,4224000,4832500,32785500,613608000,3336600,12098700,2767.780029296875,22532.080078125,69.12000274658203,14.579000473022461,3.25,2.7679998874664307,367.0,3.052000045776367,2.259999990463257,95.02784729003906,86.2704086303711,72.13789367675781,88.43000793457031,22.02507209777832,19.889999389648438,59.79239273071289,3.7202999591827393,0.709723174571991
2018-10-22,251.05999755859375,89.46499633789062,18.811763763427734,111.20584106445312,207.47134399414062,87.83562469482422,101.78456115722656,196.8902130126953,102.49309539794922,5.727318286895752,236.10606384277344,59.07633590698242,3487000,90000000,25619000,7858900,2007300,16199100,2938300,4045100,26545600,368844000,2618100,9474100,2755.8798828125,22614.8203125,69.16999816894531,14.522000312805176,3.138000011444092,2.7739999294281006,369.5,3.0480000972747803,2.257999897003174,94.90249633789062,86.28763580322266,72.1204833984375,88.38136291503906,22.102901458740234,19.639999389648438,59.820579528808594,3.710900068283081,0.7113286256790161
2018-10-23,251.75999450683594,88.43499755859375,18.84714126586914,102.79907989501953,207.1905059814453,86.91893768310547,100.29456329345703,194.897216796875,101.06269836425781,5.4756550788879395,238.5103759765625,58.1226692199707,5006300,134478000,35990000,24113300,2656700,21407500,3757000,5076800,43770400,626436000,4081800,15465100,2740.68994140625,22010.779296875,66.43000030517578,14.727999687194824,3.2119998931884766,2.746999979019165,370.25,3.009000062942505,2.2899999618530273,95.20333862304688,86.51165008544922,72.16399383544922,88.4056625366211,22.06831169128418,20.709999084472656,59.764217376708984,3.682300090789795,0.7072685956954956
2018-10-24,238.44000244140625,83.20999908447266,17.996326446533203,97.06209564208984,202.6708221435547,85.3003158569336,96.59676361083984,188.4080352783203,95.65898132324219,4.939384460449219,230.82000732421875,56.506526947021484,4859500,138568000,37810000,15304200,3100200,23168900,6739400,4415900,63897800,884288000,5265600,16085700,2656.10009765625,22091.1796875,66.81999969482422,14.611000061035156,3.1659998893737793,2.746500015258789,368.25,2.9639999866485596,2.2850000858306885,95.92205810546875,86.97705078125,72.27703094482422,88.69757080078125,22.180728912353516,25.229999542236328,59.468414306640625,3.6923999786376953,0.7091192603111267
2018-10-25,252.9199981689453,89.1084976196289,18.286788940429688,99.90465545654297,205.06199645996094,86.59689331054688,98.02317810058594,196.60134887695312,101.24969482421875,5.148196220397949,237.95208740234375,57.00883102416992,5283600,205714000,35193000,13568900,2218900,17464700,4114800,4940700,61646800,951720000,4675600,12315500,2705.570068359375,21268.73046875,67.33000183105469,14.5649995803833,3.2019999027252197,2.748500108718872,361.0,2.9800000190734863,2.2799999713897705,95.52091217041016,86.77023315429688,72.25094604492188,88.32461547851562,22.241260528564453,24.219999313354492,59.588165283203125,3.731100082397461,0.7062994837760925
2018-10-26,245.8000030517578,82.1405029296875,17.538827896118164,99.40355682373047,197.62579345703125,85.40767669677734,96.66036224365234,190.1410369873047,99.99689483642578,4.911642074584961,232.49496459960938,56.44101333618164,4505800,299276000,53324000,10820400,3995400,19174900,4464500,6523600,55523100,664784000,4830600,18160100,2658.68994140625,21184.599609375,67.58999633789062,14.635000228881836,3.184999942779541,2.74399995803833,367.75,2.9070000648498535,2.2730000019073486,96.09757232666016,87.1579818725586,72.29442596435547,88.77052307128906,22.180728912353516,24.15999984741211,59.3205451965332,3.704900026321411,0.7081149816513062
2018-10-29,239.75,76.94400024414062,17.403057098388672,98.47908782958984,201.4571075439453,86.58863067626953,97.57798767089844,183.93106079101562,97.08938598632812,4.597806930541992,231.00013732910156,56.09157180786133,4725000,277322000,28636000,8069600,3801400,18445200,3587800,6623800,55162000,758016000,3697700,15707000,2641.25,21149.80078125,67.04000091552734,14.376999855041504,3.184999942779541,2.7385001182556152,366.75,2.9189999103546143,2.259999990463257,95.88026428222656,87.14936065673828,72.32052612304688,88.68135070800781,22.241260528564453,24.700000762939453,59.26420974731445,3.6415998935699463,0.709773600101471
2018-10-30,238.41000366210938,76.52100372314453,18.185583114624023,101.48577880859375,206.43878173828125,88.11640930175781,98.4320297241211,180.74420166015625,96.9771957397461,5.028308391571045,232.58502197265625,57.350990295410156,5626800,249202000,29697000,8057600,2410500,18019700,3325900,9239200,65350900,807192000,4169200,17758200,2682.6298828125,21457.2890625,66.18000030517578,14.402999877929688,3.187000036239624,2.6630001068115234,364.75,2.938999891281128,2.2829999923706055,95.40394592285156,86.95979309082031,72.28575134277344,88.44620513916016,22.336381912231445,23.350000381469727,59.405067443847656,3.7158000469207764,0.7063294053077698
2018-10-31,245.75999450683594,79.90049743652344,18.3896484375,104.8208236694336,207.08184814453125,90.03233337402344,98.52288055419922,190.3143310546875,99.85667419433594,5.2222580909729,235.34959411621094,58.00617218017578,4423000,187804000,28146000,10341300,2674600,20860000,4349200,7683500,51062400,745772000,4230200,16629100,2711.739990234375,21920.4609375,65.30999755859375,14.229000091552734,3.260999917984009,2.6635000705718994,363.25,2.986999988555908,2.2780001163482666,94.91925048828125,86.74434661865234,72.25094604492188,88.24354553222656,22.327735900878906,21.229999542236328,59.405067443847656,3.6946001052856445,0.7099247574806213
2018-11-01,245.27999877929688,83.27649688720703,18.915437698364258,107.74116516113281,207.96041870117188,89.99931335449219,97.99592590332031,192.27838134765625,99.02462768554688,5.402583599090576,234.97140502929688,58.72688293457031,3192200,162710000,36830000,10138900,2095000,13065000,3639400,4439000,33384200,566528000,2771300,14159300,2740.3701171875,21687.650390625,63.689998626708984,14.729000091552734,3.236999988555908,2.7214999198913574,366.75,2.9679999351501465,2.2699999809265137,95.00718688964844,86.81863403320312,72.2910385131836,88.13074493408203,22.180728912353516,19.34000015258789,59.677555084228516,3.7207000255584717,0.7083156108856201
2018-11-02,239.63999938964844,83.27649688720703,18.16583251953125,108.68292236328125,208.46768188476562,89.5038070678711,96.98743438720703,190.3624725341797,99.24900817871094,5.32356595993042,235.04344177246094,59.658721923828125,4335300,139110000,40241000,7683900,2167200,19009200,3577200,4261500,37680200,452960000,2593600,19350400,2723.06005859375,22243.66015625,63.13999938964844,14.706999778747559,3.2839999198913574,2.802999973297119,371.25,3.0380001068115234,2.2730000019073486,93.82598876953125,86.3349838256836,72.20392608642578,87.86296844482422,22.23261070251465,19.510000228881836,59.642127990722656,3.6949000358581543,0.7205129861831665
2018-11-05,239.88999938964844,81.38999938964844,18.109878540039062,109.21859741210938,212.35333251953125,90.09017181396484,100.06739807128906,190.61279296875,100.51109313964844,5.245541572570801,235.04344177246094,59.43302917480469,3224100,112494000,27609000,4844200,2513900,10276400,7368600,3110800,27922100,379332000,3287000,15815000,2738.31005859375,21898.990234375,63.099998474121094,14.604000091552734,3.566999912261963,2.755500078201294,374.0,3.0260000228881836,2.2679998874664307,94.19461059570312,86.38681030273438,72.23004913330078,88.0252914428711,22.223966598510742,19.959999084472656,59.69169616699219,3.700000047683716,0.7198283672332764
2018-11-06,240.55999755859375,82.1405029296875,18.781320571899414,111.74150085449219,214.4003143310547,90.51133728027344,96.21517181396484,191.7393035888672,100.70745086669922,5.2279558181762695,237.3217315673828,59.68782424926758,2446700,85148000,29464000,4728200,2101300,10825000,6803700,2916000,24340200,299012000,2582400,9063200,2755.449951171875,22147.75,62.209999084472656,14.458000183105469,3.555000066757202,2.7304999828338623,373.25,3.049999952316284,2.309999942779541,94.13594818115234,86.29182434082031,72.21260070800781,87.9927978515625,22.17207908630371,19.90999984741211,59.84739685058594,3.724600076675415,0.7212925553321838
2018-11-07,253.42999267578125,87.77449798583984,19.28736686706543,116.726806640625,217.7153778076172,92.06389617919922,99.68582153320312,200.49105834960938,104.67143249511719,5.2955780029296875,247.3084259033203,60.44496154785156,3790600,163844000,29004000,7551900,2603600,12679600,5875400,4922800,37901700,483812000,5796800,12699800,2813.889892578125,22085.80078125,61.66999816894531,14.527999877929688,3.555000066757202,2.752500057220459,372.25,3.061000108718872,2.309999942779541,94.2615737915039,86.29182434082031,72.18647003173828,88.0577163696289,22.128841400146484,16.360000610351562,60.1942024230957,3.7599000930786133,0.7243595123291016
2018-11-08,249.9600067138672,87.74549865722656,19.768728256225586,113.52137756347656,216.7166748046875,92.80715942382812,100.03104400634766,201.087890625,104.47511291503906,5.1023712158203125,249.12754821777344,59.48399353027344,2389300,130698000,29796000,6269400,2140600,11662500,3666300,3922200,25644100,511352000,3809100,16865500,2806.830078125,22486.919921875,60.66999816894531,14.38599967956543,3.5429999828338623,2.736999988555908,373.5,3.0899999141693115,2.302999973297119,94.25325012207031,86.17093658447266,72.17774200439453,87.93601989746094,22.258554458618164,16.719999313354492,60.04556655883789,3.7304000854492188,0.7275902032852173
2018-11-09,244.83999633789062,85.62149810791016,19.665048599243164,109.65061950683594,215.84507751464844,91.90699005126953,101.94808959960938,197.96849060058594,102.43701171875,5.094444274902344,249.03749084472656,59.46929168701172,2765900,118044000,33611000,7248400,2256700,10432200,5054400,3229700,32039200,413240000,2904300,15070100,2781.010009765625,22250.25,60.189998626708984,14.102999687194824,3.7190001010894775,2.686500072479248,369.75,3.0439999103546143,2.299999952316284,94.95693969726562,86.50772857666016,72.21260070800781,88.1469497680664,22.301790237426758,17.360000610351562,59.705848693847656,3.759200096130371,0.7266808152198792
2018-11-12,236.6699981689453,81.84249877929688,18.401166915893555,108.0003890991211,212.88525390625,89.97454071044922,102.84754943847656,191.72964477539062,99.91278076171875,4.6949052810668945,245.28228759765625,58.70450973510742,3498300,136124000,50306000,5870100,2301400,13279700,5078900,3507300,33621800,617116000,3140600,11906600,2726.219970703125,22269.880859375,59.93000030517578,13.973999977111816,3.7880001068115234,2.677999973297119,371.25,3.0390000343322754,2.299999952316284,95.57684326171875,86.7668228149414,72.264892578125,88.33361053466797,22.50068473815918,20.450000762939453,59.337833404541016,3.7293999195098877,0.7226999998092651
2018-11-13,238.74000549316406,81.55850219726562,18.499902725219727,108.82982635498047,212.5766143798828,90.50308227539062,102.11163330078125,190.7957305908203,99.97822570800781,4.936909198760986,242.43667602539062,57.358795166015625,4017100,118666000,26697000,5820200,1548100,13746100,4239700,2852000,35374600,644712000,2516900,15530200,2722.179931640625,21810.51953125,55.689998626708984,13.95199966430664,4.10099983215332,2.687000036239624,366.5,2.986999988555908,2.2950000762939453,95.51817321777344,86.83592224121094,72.27359008789062,88.26058959960938,22.422855377197266,20.020000457763672,59.238704681396484,3.766400098800659,0.7175660133361816
2018-11-14,235.22000122070312,79.95050048828125,18.612634658813477,108.0867691040039,211.82305908203125,88.6366958618164,100.26986694335938,190.22772216796875,98.56044006347656,4.884395122528076,238.60052490234375,56.91020965576172,3261300,129738000,25411000,5516300,1896500,18361400,5392800,3218600,39495100,526580000,3511900,18552100,2701.580078125,21846.48046875,56.25,14.055000305175781,4.836999893188477,2.7095000743865967,367.0,2.9519999027252197,2.325000047683716,95.57684326171875,87.01725006103516,72.32584381103516,88.26869201660156,22.345027923583984,21.25,59.12549591064453,3.8013999462127686,0.7231390476226807
2018-11-15,239.9499969482422,80.97200012207031,19.44699478149414,111.81925964355469,208.76345825195312,90.89949798583984,102.4522476196289,193.24122619628906,100.72938537597656,5.0131988525390625,238.58245849609375,57.49851608276367,3383500,168546000,36694000,5815200,2722300,19100000,4796800,3424600,38505200,840708000,3657600,18976000,2730.199951171875,21803.619140625,56.459999084472656,14.237000465393066,4.038000106811523,2.749000072479248,367.5,2.944999933242798,2.309999942779541,95.53496551513672,87.07767486572266,72.3607177734375,88.34172058105469,22.39691162109375,19.979999542236328,59.1113395690918,3.782399892807007,0.7234842777252197
2018-11-16,238.88999938964844,79.67050170898438,19.551494598388672,112.28581237792969,209.74398803710938,90.8333969116211,103.94062042236328,191.63339233398438,101.67769622802734,4.072929382324219,244.1385955810547,58.06474304199219,2897400,121322000,36005000,5957700,2822400,13798600,4766400,2939500,33502100,1963520000,3857800,13704900,2736.27001953125,21680.33984375,56.459999084472656,14.357999801635742,4.271999835968018,2.803999900817871,364.75,2.8940000534057617,2.299999952316284,96.08789825439453,87.34540557861328,72.41301727294922,88.70684814453125,22.23261070251465,18.139999389648438,58.93439483642578,3.782399892807007,0.7271669507026672
2018-11-19,219.69000244140625,75.614501953125,18.853729248046875,108.84709930419922,207.67396545410156,91.52710723876953,105.74860382080078,182.23655700683594,98.2317886352539,3.5842182636260986,239.58204650878906,58.25593185424805,7642200,155800000,35326000,5385600,1949500,13987000,4869800,4488100,44773900,1697820000,3670800,9430800,2690.72998046875,21821.16015625,56.7599983215332,14.380999565124512,4.699999809265137,2.804500102996826,362.25,2.865999937057495,2.299999952316284,96.35591888427734,87.47494506835938,72.47398376464844,88.66630554199219,22.215316772460938,20.100000381469727,58.75038146972656,3.742500066757202,0.7317965626716614
2018-11-20,219.72999572753906,74.77300262451172,18.73688507080078,105.6416244506836,199.1124267578125,89.5616226196289,104.75331115722656,180.0991668701172,95.49946594238281,3.6927101612091064,235.48472595214844,56.601356506347656,6180500,217576000,32123000,7746200,3704800,18936200,4877300,7892900,64052500,1692032000,3617700,15533700,2641.889892578125,21583.119140625,53.43000030517578,14.246999740600586,4.5229997634887695,2.7664999961853027,361.25,2.869999885559082,2.3350000381469727,96.389404296875,87.45770263671875,72.45657348632812,88.53644561767578,22.327735900878906,22.479999542236328,58.56637191772461,3.7544000148773193,0.7295010089874268
2018-11-21,225.97999572753906,75.83650207519531,18.92531967163086,107.02405548095703,198.44058227539062,88.89270782470703,102.47964477539062,180.6768341064453,96.8139877319336,3.5844662189483643,234.62918090820312,57.03522491455078,4846400,114336000,19926000,4759500,2036500,10619600,3619700,3950200,28130600,1025496000,3234300,9685300,2649.929931640625,21507.5390625,54.630001068115234,14.479999542236328,4.451000213623047,2.7945001125335693,361.75,2.890000104904175,2.3499999046325684,96.35591888427734,87.44043731689453,72.45657348632812,88.49589538574219,22.327735900878906,20.799999237060547,58.8636474609375,3.75570011138916,0.7216569185256958
2018-11-23,225.55999755859375,75.10299682617188,18.917083740234375,105.68484497070312,199.7933349609375,88.07512664794922,103.06402587890625,175.8051300048828,96.77642822265625,3.591649055480957,235.59271240234375,55.513004302978516,1691000,54152000,8066000,3130100,1007500,6488400,1897000,2601000,13823100,411968000,1159300,10875400,2632.56005859375,,50.41999816894531,14.220999717712402,4.308000087738037,2.7704999446868896,359.0,2.880000114440918,2.3480000495910645,96.45647430419922,87.49225616455078,72.43913269042969,88.35794830322266,22.370973587036133,21.520000457763672,58.53807067871094,3.803100109100342,0.725021243095398
2018-11-26,231.9600067138672,79.06649780273438,19.36224365234375,107.82759857177734,199.23951721191406,90.23055267333984,102.61659240722656,184.71090698242188,99.9688491821289,3.7910475730895996,239.68106079101562,56.60872268676758,3603700,125154000,28714000,4696600,2205600,13948300,3296200,6917200,32336200,814832000,3879800,13741100,2673.449951171875,21812.0,51.630001068115234,14.182999610900879,4.248000144958496,2.758500099182129,356.0,2.9000000953674316,2.3429999351501465,96.23863983154297,87.42313385009766,72.44784545898438,88.26058959960938,22.41421127319336,18.899999618530273,58.8140869140625,3.6730000972747803,0.7233796119689941
2018-11-27,232.25,79.07099914550781,19.405031204223633,107.65476989746094,202.47166442871094,90.61044311523438,104.2967529296875,185.79885864257812,100.5979232788086,3.807891368865967,244.1746063232422,56.660186767578125,2882400,115664000,30406000,4049400,2369800,9238200,3263200,3976300,29124500,738060000,3497300,10344500,2682.169921875,21952.400390625,51.560001373291016,14.062000274658203,4.26200008392334,2.7105000019073486,356.5,2.884999990463257,2.3529999256134033,96.34756469726562,87.509521484375,72.45657348632812,88.0252914428711,22.47473907470703,19.020000457763672,58.78575134277344,3.93969988822937,0.7223502397537231
2018-11-28,249.2100067138672,83.88749694824219,19.354835510253906,112.98568725585938,209.1265411376953,91.61795043945312,105.4929428100586,194.7528076171875,104.33489990234375,3.964932680130005,252.9996795654297,57.689697265625,6447100,169174000,31080000,5745200,2765600,13977300,4814500,6203000,46788500,804524000,5044300,11482100,2743.7900390625,22177.01953125,50.290000915527344,14.303000450134277,4.715000152587891,2.7960000038146973,360.5,2.8559999465942383,2.3350000381469727,95.87841796875,87.5008773803711,72.48268127441406,88.13074493408203,22.362323760986328,18.489999771118164,59.27413558959961,3.873500108718872,0.7229612469673157
2018-11-29,249.08999633789062,83.67849731445312,19.400915145874023,112.51910400390625,209.725830078125,90.8912124633789,106.83522033691406,189.3419647216797,103.4616928100586,3.9017064571380615,254.4405517578125,58.138267517089844,3723500,132264000,17920000,4999600,1478700,11144300,4688300,5447700,28123200,549172000,4177800,10255200,2737.800048828125,22262.599609375,51.45000076293945,14.27299976348877,4.645999908447266,2.7780001163482666,360.25,2.8550000190734863,2.309999942779541,96.25540161132812,87.72541046142578,72.50013732910156,88.65006256103516,22.327735900878906,18.790000915527344,59.28829574584961,3.8492000102996826,0.7302521467208862
2018-11-30,250.88999938964844,84.50849914550781,19.535036087036133,117.21928405761719,209.98007202148438,91.82440185546875,108.3327407836914,193.5878448486328,104.11895751953125,4.052210330963135,254.1785125732422,58.46182632446289,5156700,115236000,40083000,8458200,2764000,18652700,8965600,7944700,33665600,729564000,6143200,14040100,2760.169921875,22351.060546875,50.93000030517578,14.093999862670898,4.611999988555908,2.7774999141693115,366.5,2.8450000286102295,2.308000087738037,96.61566925048828,87.89815521240234,72.5262680053711,88.66630554199219,22.41421127319336,18.06999969482422,59.167964935302734,3.8510000705718994,0.7321876883506775
2018-12-03,255.25999450683594,88.61799621582031,19.91848373413086,120.05321502685547,210.70632934570312,92.69152069091797,108.22315979003906,202.0507354736328,105.24568176269531,4.2161030769348145,258.6684265136719,59.7266731262207,4286200,137246000,35241000,9365800,2481500,16034500,4290100,6599900,34732800,890804000,4178800,19415100,2790.3701171875,22574.759765625,52.95000076293945,14.380999565124512,4.339000225067139,2.799499988555908,371.25,2.8389999866485596,2.2880001068115234,97.30165100097656,88.09024047851562,72.46690368652344,88.83287048339844,22.422855377197266,16.440000534057617,59.57746124267578,3.8652000427246094,0.7373108863830566
2018-12-04,245.82000732421875,83.41999816894531,19.093175888061523,111.73287963867188,205.5040740966797,88.55412292480469,106.39691162109375,193.02940368652344,101.89364624023438,3.895507574081421,251.6399688720703,58.410362243652344,4041700,173890000,36455000,8113400,3418600,23555900,5676600,6628600,45197000,812112000,4635500,18540700,2700.06005859375,22036.05078125,53.25,14.520999908447266,4.456999778747559,2.748500108718872,374.25,2.7990000247955322,2.365000009536743,98.93061828613281,88.49700927734375,72.51927185058594,89.10105895996094,22.37961769104004,20.739999771118164,59.207759857177734,3.8408000469207764,0.7356890439987183
2018-12-06,250.6300048828125,84.95950317382812,18.698211669921875,110.91204833984375,211.72320556640625,86.86941528320312,105.7760009765625,195.43637084960938,102.52273559570312,3.9247653484344482,250.10421752929688,57.645565032958984,3950600,175788000,57859000,6595200,4029800,27213900,5064400,6558900,49107400,692308000,6694600,23218100,2695.949951171875,21501.619140625,51.4900016784668,14.390000343322754,4.327000141143799,2.740499973297119,372.0,2.747999906539917,2.3529999256134033,99.24130249023438,88.72203826904297,72.58905029296875,89.10918426513672,22.370973587036133,21.190000534057617,59.0015983581543,3.8673999309539795,0.7266386151313782
2018-12-07,238.0,81.45649719238281,18.806827545166016,106.74755859375,204.1512451171875,85.3003158569336,103.71234130859375,189.18788146972656,98.4195785522461,3.6599576473236084,243.17518615722656,57.09404373168945,3971100,151522000,78396000,6413700,2881900,19248600,4128100,4968100,45044900,681676000,3506900,16224700,2633.080078125,21678.6796875,52.61000061035156,14.571999549865723,4.48799991607666,2.757499933242798,374.0,2.696000099182129,2.3399999141693115,99.42599487304688,88.98163604736328,72.6676254272461,89.23918914794922,22.310440063476562,23.229999542236328,58.8878288269043,3.8777999877929688,0.7231180667877197
2018-12-10,244.08999633789062,82.05149841308594,19.686439514160156,106.60932159423828,202.1538848876953,83.70647430419922,104.17805480957031,190.6898193359375,101.02042388916016,3.7653350830078125,240.78121948242188,56.28512954711914,3194300,149896000,43344000,5970900,2650000,23636400,3832600,4101000,40801500,629472000,4061300,17946200,2637.719970703125,21219.5,51.0,14.477999687194824,4.545000076293945,2.7184998989105225,374.25,2.7090001106262207,2.3299999237060547,99.83745574951172,89.03356170654297,72.6676254272461,89.0197982788086,22.45744514465332,22.639999389648438,58.93048858642578,3.9058001041412354,0.7184939980506897
2018-12-11,245.33999633789062,82.16200256347656,20.31097984313965,106.47972869873047,205.6402130126953,82.88888549804688,104.55241394042969,190.38174438476562,101.95938873291016,3.6743383407592773,241.404541015625,56.38810729980469,3179400,124894000,57730000,4449900,2466800,16860700,3806800,3582400,42381900,671912000,3102800,15742400,2636.780029296875,21148.01953125,51.650001525878906,14.49899959564209,4.4070000648498535,2.7660000324249268,375.0,2.744999885559082,2.369999885559082,99.82066345214844,88.80854034423828,72.59780883789062,88.6622314453125,22.51797866821289,21.760000228881836,59.03717803955078,3.9166998863220215,0.7190985083580017
2018-12-12,245.5500030517578,83.177001953125,20.98076820373535,108.32005310058594,206.82054138183594,83.4256820678711,104.40628814697266,192.8368682861328,102.41947937011719,3.6919426918029785,244.49420166015625,55.902748107910156,4067900,131960000,68703000,5544100,2891400,22621500,3758800,5160100,36183000,654136000,3167900,14559800,2651.070068359375,21602.75,51.150001525878906,14.725000381469727,4.136000156402588,2.7685000896453857,376.25,2.765000104904175,2.375,99.3756332397461,88.56622314453125,72.58905029296875,88.53224182128906,22.43150520324707,21.459999084472656,59.22910690307617,3.902600049972534,0.7212925553321838
2018-12-13,248.0800018310547,82.91899871826172,21.253952026367188,108.77798461914062,205.64930725097656,83.50826263427734,104.88114929199219,191.5563507080078,102.76686096191406,3.6916940212249756,245.8582763671875,56.60872268676758,5395200,105426000,54355000,4544100,2170200,17250900,3609900,5246200,31333400,471384000,2350400,13749700,2650.5400390625,21816.189453125,52.58000183105469,14.729000091552734,4.124000072479248,2.762500047683716,375.5,2.75600004196167,2.36299991607666,99.14054870605469,88.61817932128906,72.65888977050781,88.54847717285156,22.43150520324707,20.649999618530273,59.37126541137695,3.854099988937378,0.7221259474754333
2018-12-14,230.0,79.59549713134766,20.968427658081055,109.52964782714844,187.9906005859375,82.82281494140625,102.20570373535156,188.0614471435547,99.55569458007812,3.6311957836151123,239.4170684814453,55.579200744628906,12189400,127344000,42727000,4483300,8822300,19879500,5306100,3801700,47043100,471820000,3360500,12669300,2599.949951171875,21374.830078125,51.20000076293945,14.512999534606934,3.8269999027252197,2.760499954223633,376.75,2.7290000915527344,2.368000030517578,99.48480224609375,88.75660705566406,72.70250701904297,88.61346435546875,22.51797866821289,21.6299991607666,59.12247085571289,3.890700101852417,0.7224911451339722
2018-12-17,221.3800048828125,76.04550170898438,20.910831451416016,107.54246520996094,183.60540771484375,81.76575469970703,98.94584655761719,183.36302185058594,96.60743713378906,3.5600337982177734,233.13851928710938,54.44672775268555,7059500,176596000,56238000,5662300,4739400,25113500,6121700,5459900,56957300,662868000,5806800,15464100,2545.93994140625,21506.880859375,49.880001068115234,14.638999938964844,3.5280001163482666,2.753000020980835,,2.693000078201294,2.3399999141693115,100.06414031982422,89.01624298095703,72.77232360839844,88.7678451538086,22.45744514465332,24.520000457763672,58.73854446411133,3.9154999256134033,0.7175660133361816
2018-12-18,226.17999267578125,77.5739974975586,20.76032257080078,107.36965942382812,184.29544067382812,81.37761688232422,97.24745178222656,184.47982788085938,97.6214828491211,3.6433446407318115,228.53121948242188,52.94655990600586,5265000,130460000,51849000,5377900,3308500,20837200,6864400,4345200,49319200,564372000,5065500,18681200,2546.159912109375,21115.44921875,46.2400016784668,14.585000038146973,3.8380000591278076,2.6710000038146973,,2.6559998989105225,2.328000068664551,100.66343688964844,89.23566436767578,72.8151626586914,88.9990234375,22.44879913330078,25.579999923706055,58.63214111328125,3.897599935531616,0.7177205085754395
2018-12-19,224.64999389648438,74.75399780273438,20.279708862304688,105.69348907470703,182.86090087890625,80.34532928466797,99.63069915771484,180.15689086914062,97.35858154296875,3.434324264526367,226.128173828125,52.049407958984375,6110800,175844000,59728000,6416500,3369600,28767900,8362800,6100600,68198200,745364000,5468500,21679600,2506.9599609375,20987.919921875,47.20000076293945,14.70199966430664,3.7260000705718994,2.7214999198913574,381.75,2.627000093460083,2.3380000591278076,101.99327850341797,89.54784393310547,72.8326644897461,89.15369415283203,22.45744514465332,25.579999923706055,58.10353088378906,3.910900115966797,0.7188039422035217
2018-12-20,218.64999389648438,73.04149627685547,20.113407135009766,105.01956176757812,178.97511291503906,79.651611328125,99.7950439453125,175.91102600097656,95.31169891357422,3.3497745990753174,219.01849365234375,50.46836853027344,6099400,199836000,75365000,7563500,4250900,31825200,8362300,6562600,70334200,749588000,7311700,28723700,2467.419921875,20392.580078125,45.880001068115234,14.753000259399414,3.5829999446868896,2.7019999027252197,375.25,2.6530001163482666,2.3350000381469727,101.62295532226562,89.43510437011719,72.82390594482422,88.9013442993164,22.284496307373047,28.3799991607666,57.596309661865234,3.896199941635132,0.7113893628120422
