feature,score,selected,constant,sparse
boll_Lower_14_MA,0.0004290140243815344,False,False,False
boll_Upper_21_MA,0.0002877875323326592,False,False,False
boll_Lower_21_MA,0.00023220749889085507,False,False,False
boll_Upper_69_MA,0.004309838141673381,True,False,False
boll_Lower_69_MA,0.0009942090211224025,True,False,False
donchian_14_MA,0.0009638012186383543,True,False,False
donchian_21_MA,0.0019371129282292074,True,False,False
donchian_69_MA,0.0002785447070089815,False,False,False
lag_14_MA,4.8942202167215e-05,False,False,False
lag_21_MA,0.00010676682648097425,False,False,False
lag_69_MA,0.0061982445939873535,True,False,False
volume_zscore_14_MA,2.5148174111506924e-05,False,False,False
volume_zscore_21_MA,3.4981958728658694e-05,False,False,False
volume_zscore_69_MA,2.5070578515454107e-05,False,False,False
ret_XOM,3.472020707422579e-05,False,False,False
price_XOM,0.0007327868954548192,True,False,False
logret_XOM,4.990270402180219e-05,False,False,False
rollret_14_XOM,0.00021281298158604652,False,False,False
rollret_21_XOM,0.0001816276305049193,False,False,False
rollret_69_XOM,6.384975975360243e-05,False,False,False
sma_14_XOM,0.0016192634479748093,True,False,False
sma_21_XOM,0.001089842356625287,True,False,False
sma_69_XOM,0.0006823312993105129,True,False,False
ema_14_XOM,0.0005611987508232183,True,False,False
ema_21_XOM,0.0006306151447839519,True,False,False
ema_69_XOM,0.0009289817500674831,True,False,False
momentum_14_XOM,0.0004087556605250144,False,False,False
momentum_21_XOM,3.451287068010314e-05,False,False,False
momentum_69_XOM,0.0002884456785057073,False,False,False
macd_XOM,0.0010614474299780936,True,False,False
pricevshigh_14_XOM,0.0002486391658264463,False,False,False
pricevshigh_21_XOM,0.00013349674479355166,False,False,False
pricevshigh_69_XOM,0.0003149326296328266,False,False,False
vol_14_XOM,0.00017094652746657622,False,False,False
vol_21_XOM,0.00040163703986252527,False,False,False
vol_69_XOM,0.001377379178819721,True,False,False
atr_14_XOM,0.00039044047748150435,False,False,False
atr_21_XOM,0.0006632189157483769,True,False,False
atr_69_XOM,0.0002350070252948439,False,False,False
range_XOM,0.00010626726473711642,False,False,False
volchange_14_XOM,5.76035430116098e-05,False,False,False
volchange_21_XOM,0.00014382768182939496,False,False,False
volchange_69_XOM,4.7319499783438476e-05,False,False,False
volptile_14_XOM,0.0007933677661424841,True,False,False
volptile_21_XOM,0.00031104191219973797,False,False,False
volptile_69_XOM,0.00020501660265346677,False,False,False
zscore_14_XOM,6.255560741099135e-05,False,False,False
zscore_21_XOM,0.00016059259517473085,False,False,False
zscore_69_XOM,0.00010991178019968937,False,False,False
rsi_14_XOM,0.0001052517468273113,False,False,False
rsi_21_XOM,0.0005182615540915255,False,False,False
rsi_69_XOM,0.0001933418275510688,False,False,False
cmo_14_XOM,0.00013266866304787706,False,False,False
cmo_21_XOM,0.0003590278397322878,False,False,False
cmo_69_XOM,0.0005252314835490252,True,False,False
williams_14_XOM,3.3654497598276826e-05,False,False,False
williams_21_XOM,7.52385261655739e-05,False,False,False
williams_69_XOM,0.0001380895007307275,False,False,False
stoch_14_XOM,0.0004838969613014103,False,False,False
stoch_21_XOM,7.46892108116709e-05,False,False,False
stoch_69_XOM,2.5342665081694056e-05,False,False,False
ptile_rank_14_XOM,9.88426424623115e-05,False,False,False
ptile_rank_21_XOM,0.00021294924497342545,False,False,False
ptile_rank_69_XOM,0.00029506385084411996,False,False,False
meanabsret_14_XOM,0.00012628912194429472,False,False,False
meanabsret_21_XOM,0.00011266931881247151,False,False,False
meanabsret_69_XOM,0.00013754014545894254,False,False,False
boll_Upper_14_XOM,0.0005566914658879179,True,False,False
boll_Lower_14_XOM,0.0014757896249223967,True,False,False
boll_Upper_21_XOM,0.00027138428569288526,False,False,False
boll_Lower_21_XOM,0.0017251717800327168,True,False,False
boll_Upper_69_XOM,0.0028245122165698896,True,False,False
boll_Lower_69_XOM,0.0008446881722279216,True,False,False
donchian_14_XOM,8.92197343787333e-05,False,False,False
donchian_21_XOM,0.00011477369174569864,False,False,False
donchian_69_XOM,0.0068134333408060655,True,False,False
lag_14_XOM,0.0009497251204149863,True,False,False
lag_21_XOM,0.0005528264159274565,True,False,False
lag_69_XOM,0.00021439573306829862,False,False,False
volume_zscore_14_XOM,3.955417155313266e-05,False,False,False
volume_zscore_21_XOM,0.0003389784245656964,False,False,False
volume_zscore_69_XOM,9.364101929809344e-06,False,False,False
ret_UNH,1.5132894791848906e-06,False,False,False
price_UNH,0.000280825854907228,False,False,False
logret_UNH,4.46273807017997e-05,False,False,False
rollret_14_UNH,0.0003120404972145923,False,False,False
rollret_21_UNH,2.9127692497561516e-05,False,False,False
rollret_69_UNH,0.0003558011787609867,False,False,False
sma_14_UNH,0.002742518029074347,True,False,False
sma_21_UNH,0.0017499547184148046,True,False,False
sma_69_UNH,9.424506326573421e-05,False,False,False
ema_14_UNH,0.001662027062064823,True,False,False
ema_21_UNH,3.0860841484086356e-05,False,False,False
ema_69_UNH,3.659048220447905e-05,False,False,False
momentum_14_UNH,4.0325164735712746e-05,False,False,False
momentum_21_UNH,3.0356418060778062e-05,False,False,False
momentum_69_UNH,0.000268164430267845,False,False,False
macd_UNH,0.00040072547062211923,False,False,False
pricevshigh_14_UNH,7.690723802190296e-05,False,False,False
pricevshigh_21_UNH,9.376065615563809e-06,False,False,False
pricevshigh_69_UNH,0.00026366773381940784,False,False,False
vol_14_UNH,0.0003624958518639683,False,False,False
vol_21_UNH,3.495443554266216e-05,False,False,False
vol_69_UNH,0.0001760218863670037,False,False,False
atr_14_UNH,0.001117721908419366,True,False,False
atr_21_UNH,0.0004633638967947576,False,False,False
atr_69_UNH,0.0008933909526507581,True,False,False
range_UNH,0.00010955981470188229,False,False,False
volchange_14_UNH,8.010334388052192e-06,False,False,False
volchange_21_UNH,2.0928518146062745e-05,False,False,False
volchange_69_UNH,3.844286271142918e-05,False,False,False
volptile_14_UNH,1.1756613668451972e-05,False,False,False
volptile_21_UNH,7.796946615305003e-06,False,False,False
volptile_69_UNH,0.0001538674040029184,False,False,False
zscore_14_UNH,0.00010049717231625981,False,False,False
zscore_21_UNH,1.1378964042964859e-05,False,False,False
zscore_69_UNH,0.00030701744575836325,False,False,False
rsi_14_UNH,4.553044965587035e-05,False,False,False
rsi_21_UNH,6.347909631683604e-05,False,False,False
rsi_69_UNH,0.00016870643687206613,False,False,False
cmo_14_UNH,0.0005102821917015438,False,False,False
cmo_21_UNH,3.321214578001394e-05,False,False,False
cmo_69_UNH,0.0007827543520287961,True,False,False
williams_14_UNH,0.00010616515369974408,False,False,False
williams_21_UNH,0.00015405883424740376,False,False,False
williams_69_UNH,0.0001912070447721327,False,False,False
stoch_14_UNH,0.00011789397127010366,False,False,False
stoch_21_UNH,4.324435925829973e-05,False,False,False
stoch_69_UNH,0.00014045398151787315,False,False,False
ptile_rank_14_UNH,0.00020620478330653423,False,False,False
ptile_rank_21_UNH,0.00020570144923762624,False,False,False
ptile_rank_69_UNH,0.00015554912482477755,False,False,False
meanabsret_14_UNH,0.0004242203260151607,False,False,False
meanabsret_21_UNH,0.00018093339577389636,False,False,False
meanabsret_69_UNH,8.82909948801259e-05,False,False,False
boll_Upper_14_UNH,0.0001573203483413633,False,False,False
boll_Lower_14_UNH,0.0004136628532701785,False,False,False
boll_Upper_21_UNH,0.0003838321673318215,False,False,False
boll_Lower_21_UNH,0.00028411907431659926,False,False,False
boll_Upper_69_UNH,0.000531929189979621,True,False,False
boll_Lower_69_UNH,0.0005320655405174512,True,False,False
donchian_14_UNH,0.00018678498108484485,False,False,False
donchian_21_UNH,0.0003342263189420279,False,False,False
donchian_69_UNH,0.00038527738477378776,False,False,False
lag_14_UNH,0.00010342697593861669,False,False,False
lag_21_UNH,0.00013811763692945063,False,False,False
lag_69_UNH,7.220313372189404e-05,False,False,False
volume_zscore_14_UNH,0.00010828866041095397,False,False,False
volume_zscore_21_UNH,5.0094621425151034e-05,False,False,False
volume_zscore_69_UNH,4.886626495830666e-05,False,False,False
ret_AMZN,5.390020190914461e-05,False,False,False
price_AMZN,0.00015470535883965283,False,False,False
logret_AMZN,5.647920633848036e-05,False,False,False
rollret_14_AMZN,2.4806767265033608e-05,False,False,False
rollret_21_AMZN,0.00017309187164950867,False,False,False
rollret_69_AMZN,5.454301400771862e-05,False,False,False
sma_14_AMZN,0.00034532091246493226,False,False,False
sma_21_AMZN,5.575744459778366e-05,False,False,False
sma_69_AMZN,6.709134487136347e-05,False,False,False
ema_14_AMZN,0.00015411446712565864,False,False,False
ema_21_AMZN,9.154829213995903e-05,False,False,False
ema_69_AMZN,9.340961004419735e-05,False,False,False
momentum_14_AMZN,0.00014159728690006464,False,False,False
momentum_21_AMZN,4.76783346142808e-05,False,False,False
momentum_69_AMZN,6.351114620945818e-05,False,False,False
macd_AMZN,0.0006012642677101353,True,False,False
pricevshigh_14_AMZN,3.054417165637273e-05,False,False,False
pricevshigh_21_AMZN,0.00015558509820040817,False,False,False
pricevshigh_69_AMZN,9.995900170138229e-05,False,False,False
vol_14_AMZN,0.00014556688127739602,False,False,False
vol_21_AMZN,0.00018563027951454,False,False,False
vol_69_AMZN,0.00015916252178956532,False,False,False
atr_14_AMZN,0.002201659508709769,True,False,False
atr_21_AMZN,0.00019411410578149753,False,False,False
atr_69_AMZN,0.0003306949654480829,False,False,False
range_AMZN,2.3390402491663172e-05,False,False,False
volchange_14_AMZN,6.593873602571907e-05,False,False,False
volchange_21_AMZN,5.666084170440373e-05,False,False,False
volchange_69_AMZN,2.7832962214450096e-05,False,False,False
volptile_14_AMZN,0.00016764059351689423,False,False,False
volptile_21_AMZN,0.0003358594350962019,False,False,False
volptile_69_AMZN,0.0005802512320429307,True,False,False
zscore_14_AMZN,2.706302086240163e-05,False,False,False
zscore_21_AMZN,0.00016999223234960274,False,False,False
zscore_69_AMZN,9.999147008518291e-05,False,False,False
rsi_14_AMZN,0.0001384223600006147,False,False,False
rsi_21_AMZN,0.00013066171532096694,False,False,False
rsi_69_AMZN,0.0003567053449053627,False,False,False
cmo_14_AMZN,6.150152025902069e-05,False,False,False
cmo_21_AMZN,2.2977819794447025e-05,False,False,False
cmo_69_AMZN,9.69004719416439e-05,False,False,False
williams_14_AMZN,5.6870519833400896e-05,False,False,False
williams_21_AMZN,3.5508995178755476e-05,False,False,False
williams_69_AMZN,5.043526214958236e-05,False,False,False
stoch_14_AMZN,5.5986250870386485e-05,False,False,False
stoch_21_AMZN,4.270393855054609e-05,False,False,False
stoch_69_AMZN,4.7874729798158e-05,False,False,False
ptile_rank_14_AMZN,1.0721005980008331e-05,False,False,False
ptile_rank_21_AMZN,2.1388036874706402e-05,False,False,False
ptile_rank_69_AMZN,2.0958730175205562e-05,False,False,False
meanabsret_14_AMZN,0.0009987496940089475,True,False,False
meanabsret_21_AMZN,0.0006074829185094326,True,False,False
meanabsret_69_AMZN,0.00022002187920716265,False,False,False
boll_Upper_14_AMZN,8.568574336072553e-05,False,False,False
boll_Lower_14_AMZN,0.00011948395351989606,False,False,False
boll_Upper_21_AMZN,0.00014917582478894266,False,False,False
boll_Lower_21_AMZN,0.0003398905713750474,False,False,False
boll_Upper_69_AMZN,8.20542759202054e-05,False,False,False
boll_Lower_69_AMZN,0.00015046102603876718,False,False,False
donchian_14_AMZN,0.00018464031634173148,False,False,False
donchian_21_AMZN,0.0006198894499067107,True,False,False
donchian_69_AMZN,0.0002363801563480506,False,False,False
lag_14_AMZN,1.7343758465770045e-05,False,False,False
lag_21_AMZN,0.00010069711047264435,False,False,False
lag_69_AMZN,0.0001154722539531654,False,False,False
volume_zscore_14_AMZN,4.8888161590707574e-05,False,False,False
volume_zscore_21_AMZN,1.7725381684233082e-05,False,False,False
volume_zscore_69_AMZN,0.0007247825941124722,True,False,False
ret_CAT,1.9043376808765248e-05,False,False,False
price_CAT,9.127298610770106e-05,False,False,False
logret_CAT,1.59726025966106e-05,False,False,False
rollret_14_CAT,0.0003850669176502163,False,False,False
rollret_21_CAT,0.0005843878977437421,True,False,False
rollret_69_CAT,8.319689598937107e-05,False,False,False
sma_14_CAT,0.00016200658672952618,False,False,False
sma_21_CAT,0.00031063977900889274,False,False,False
sma_69_CAT,2.1204654478581673e-05,False,False,False
ema_14_CAT,1.4350251829140787e-05,False,False,False
ema_21_CAT,0.0005976276234647057,True,False,False
ema_69_CAT,0.00022109159727003007,False,False,False
momentum_14_CAT,0.00015749321277603803,False,False,False
momentum_21_CAT,0.00019959096873809823,False,False,False
momentum_69_CAT,4.843805585799649e-05,False,False,False
macd_CAT,0.0016229456759227847,True,False,False
pricevshigh_14_CAT,2.8747701310093264e-06,False,False,False
pricevshigh_21_CAT,5.283442292619007e-06,False,False,False
pricevshigh_69_CAT,0.00036968467700317016,False,False,False
vol_14_CAT,0.0006851171245654182,True,False,False
vol_21_CAT,0.0004784893838763366,False,False,False
vol_69_CAT,0.00019442161958781594,False,False,False
atr_14_CAT,0.0005576733116639948,True,False,False
atr_21_CAT,0.0015621214993200138,True,False,False
atr_69_CAT,0.018708155511495617,True,False,False
range_CAT,0.00011782473272038495,False,False,False
volchange_14_CAT,0.00014299155936712147,False,False,False
volchange_21_CAT,9.31227486307301e-05,False,False,False
volchange_69_CAT,6.843785789553492e-05,False,False,False
volptile_14_CAT,4.1207100316205674e-05,False,False,False
volptile_21_CAT,5.182073332675301e-06,False,False,False
volptile_69_CAT,0.0004909619548438998,False,False,False
zscore_14_CAT,0.00010920586916117867,False,False,False
zscore_21_CAT,0.00040403847170501875,False,False,False
zscore_69_CAT,0.00034346766979025865,False,False,False
rsi_14_CAT,0.0013742515080022175,True,False,False
rsi_21_CAT,0.000247857249199116,False,False,False
rsi_69_CAT,9.78197659401713e-06,False,False,False
cmo_14_CAT,0.0006298250859384913,True,False,False
cmo_21_CAT,0.0005469863280899576,True,False,False
cmo_69_CAT,8.09298148960401e-05,False,False,False
williams_14_CAT,5.1418632701685004e-05,False,False,False
williams_21_CAT,0.00010303076057555068,False,False,False
williams_69_CAT,0.0021301988144590755,True,False,False
stoch_14_CAT,5.167709987719428e-05,False,False,False
stoch_21_CAT,8.891590569189111e-05,False,False,False
stoch_69_CAT,0.00036961899356568236,False,False,False
ptile_rank_14_CAT,1.0041699756122732e-05,False,False,False
ptile_rank_21_CAT,0.00019359445926810247,False,False,False
ptile_rank_69_CAT,2.4700517602376494e-05,False,False,False
meanabsret_14_CAT,0.004811762714851578,True,False,False
meanabsret_21_CAT,0.0009040586858731835,True,False,False
meanabsret_69_CAT,0.0007637339411415408,True,False,False
boll_Upper_14_CAT,0.00044082644558439817,False,False,False
boll_Lower_14_CAT,0.0003377008744913518,False,False,False
boll_Upper_21_CAT,4.0392847447875785e-05,False,False,False
boll_Lower_21_CAT,0.00029973234545724303,False,False,False
boll_Upper_69_CAT,4.256595953249613e-05,False,False,False
boll_Lower_69_CAT,0.000821154970976392,True,False,False
donchian_14_CAT,0.0002918653484714975,False,False,False
donchian_21_CAT,0.0004120117211219598,False,False,False
donchian_69_CAT,0.0012292841431116638,True,False,False
lag_14_CAT,0.0002773214499101383,False,False,False
lag_21_CAT,7.610252750569272e-05,False,False,False
lag_69_CAT,8.34069301510798e-05,False,False,False
volume_zscore_14_CAT,5.272621137011998e-05,False,False,False
volume_zscore_21_CAT,0.00011939499953442095,False,False,False
volume_zscore_69_CAT,6.1030851052847874e-06,False,False,False
ret_ADBE,0.0001769818678345477,False,False,False
price_ADBE,0.00014230653978692377,False,False,False
logret_ADBE,1.6423014091472565e-05,False,False,False
rollret_14_ADBE,0.00013971580322499075,False,False,False
rollret_21_ADBE,1.4069256215743597e-05,False,False,False
rollret_69_ADBE,0.0004835153280463887,False,False,False
sma_14_ADBE,0.0001776684112677757,False,False,False
sma_21_ADBE,0.0002625641317537918,False,False,False
sma_69_ADBE,7.153778423189629e-06,False,False,False
ema_14_ADBE,0.00019894578049474196,False,False,False
ema_21_ADBE,0.00023076136481840095,False,False,False
ema_69_ADBE,0.00016539925208079967,False,False,False
momentum_14_ADBE,2.694756305795513e-05,False,False,False
momentum_21_ADBE,0.0003389508277054105,False,False,False
momentum_69_ADBE,0.0001780260193054721,False,False,False
macd_ADBE,0.004584202200102485,True,False,False
pricevshigh_14_ADBE,6.517169170363383e-05,False,False,False
pricevshigh_21_ADBE,3.6017861285410767e-05,False,False,False
pricevshigh_69_ADBE,0.0006804174574299517,True,False,False
vol_14_ADBE,1.597065880840887e-05,False,False,False
vol_21_ADBE,0.00035029217041243014,False,False,False
vol_69_ADBE,0.0002165233114787426,False,False,False
atr_14_ADBE,0.00021201749164356757,False,False,False
atr_21_ADBE,0.00023858898137064477,False,False,False
atr_69_ADBE,0.014413935868324027,True,False,False
range_ADBE,8.841840687226952e-05,False,False,False
volchange_14_ADBE,0.00021841822554328753,False,False,False
volchange_21_ADBE,0.00012877375591401175,False,False,False
volchange_69_ADBE,4.1404391484288175e-05,False,False,False
volptile_14_ADBE,0.00021387596025277647,False,False,False
volptile_21_ADBE,0.00023414201149900662,False,False,False
volptile_69_ADBE,0.029892653642950465,True,False,False
zscore_14_ADBE,6.561639194156597e-05,False,False,False
zscore_21_ADBE,0.0004884648925320754,False,False,False
zscore_69_ADBE,0.0017684871937202337,True,False,False
rsi_14_ADBE,0.0006822700504909764,True,False,False
rsi_21_ADBE,0.0012562729915572936,True,False,False
rsi_69_ADBE,0.000448230214502226,False,False,False
cmo_14_ADBE,0.00040092279758784213,False,False,False
cmo_21_ADBE,0.0006370797357345803,True,False,False
cmo_69_ADBE,0.00023754692438491968,False,False,False
williams_14_ADBE,0.00016820524791218023,False,False,False
williams_21_ADBE,0.00010225020129782841,False,False,False
williams_69_ADBE,0.001193911704292168,True,False,False
stoch_14_ADBE,5.516414355242527e-05,False,False,False
stoch_21_ADBE,9.256353046947388e-05,False,False,False
stoch_69_ADBE,0.0034913914229237346,True,False,False
ptile_rank_14_ADBE,5.562680068671459e-06,False,False,False
ptile_rank_21_ADBE,5.384918912167472e-06,False,False,False
ptile_rank_69_ADBE,0.010172828375533743,True,False,False
meanabsret_14_ADBE,0.00028773497040689036,False,False,False
meanabsret_21_ADBE,0.00016064753661938064,False,False,False
meanabsret_69_ADBE,0.00022398568073729296,False,False,False
boll_Upper_14_ADBE,9.148919573520771e-05,False,False,False
boll_Lower_14_ADBE,0.00018983286825284998,False,False,False
boll_Upper_21_ADBE,1.89127846239878e-05,False,False,False
boll_Lower_21_ADBE,3.0138907452771663e-05,False,False,False
boll_Upper_69_ADBE,2.6257728792600043e-05,False,False,False
boll_Lower_69_ADBE,0.0009135131681250566,True,False,False
donchian_14_ADBE,5.235943465968881e-05,False,False,False
donchian_21_ADBE,0.0005271354440503079,True,False,False
donchian_69_ADBE,0.002301126803837814,True,False,False
lag_14_ADBE,0.00018420508806758957,False,False,False
lag_21_ADBE,0.00020108203630165675,False,False,False
lag_69_ADBE,0.0002415930957514057,False,False,False
volume_zscore_14_ADBE,7.734317466592764e-05,False,False,False
volume_zscore_21_ADBE,0.00015092191601379359,False,False,False
volume_zscore_69_ADBE,0.0005382300439104108,True,False,False
^GSPC,9.402410522806535e-05,False,False,False
CL=F,4.157850206950558e-05,False,False,False
SI=F,8.968219739664681e-05,False,False,False
NG=F,4.9139686455642964e-05,False,False,False
HG=F,5.8315353249139595e-05,False,False,False
ZC=F,0.00010852969639835751,False,False,False
^IRX,0.0003537489503570427,False,False,False
TLT,0.0001563609977171576,False,False,False
IEF,0.00036513706249408415,False,False,False
UUP,1.4388305439932044e-05,False,False,False
HYG,1.3430177454596245e-05,False,False,False
EEM,8.15949992315466e-05,False,False,False
VEA,5.835573537049885e-05,False,False,False
FXI,0.00012691253303530193,False,False,False
^RUT,5.038032162016311e-05,False,False,False
^FTSE,9.661970100554501e-05,False,False,False
^TYX,2.8627747009262806e-05,False,False,False
AUDUSD=X,0.00013254737769252908,False,False,False
USDJPY=X,6.384652997359576e-05,False,False,False
EURUSD=X,5.963689631906232e-05,False,False,False
GBPUSD=X,0.00026958117671888683,False,False,False
ZW=F,4.6738521969733094e-05,False,False,False
GC=F,5.3921339786586326e-05,False,False,False
day_of_week,1.915331537767515e-05,False,False,False
month,0.0014419843083060835,True,False,False
ret_JPM,3.923835608160771e-06,False,False,False
price_JPM,0.00019434010745146487,True,False,False
logret_JPM,1.6843652062254934e-05,False,False,False
rollret_14_JPM,1.6522766242887617e-05,False,False,False
rollret_21_JPM,3.58391073744878e-05,False,False,False
rollret_69_JPM,1.3900519713175896e-05,False,False,False
sma_14_JPM,0.00022673268833667902,True,False,False
sma_21_JPM,0.012254045654594665,True,False,False
sma_69_JPM,2.093329136240129e-05,False,False,False
ema_14_JPM,0.015429540797941153,True,False,False
ema_21_JPM,0.0003611347527572943,True,False,False
ema_69_JPM,0.00175022124514199,True,False,False
momentum_14_JPM,1.2412777990862169e-05,False,False,False
momentum_21_JPM,5.1530313374531704e-05,False,False,False
momentum_69_JPM,8.373121743390764e-06,False,False,False
macd_JPM,0.00015487323544604716,False,False,False
pricevshigh_14_JPM,3.066673871642648e-06,False,False,False
pricevshigh_21_JPM,1.0627907674299042e-05,False,False,False
pricevshigh_69_JPM,3.120407402197075e-05,False,False,False
vol_14_JPM,9.211803641384018e-05,False,False,False
vol_21_JPM,5.9685720955396906e-05,False,False,False
vol_69_JPM,9.183875769902991e-05,False,False,False
atr_14_JPM,6.450256460781187e-05,False,False,False
atr_21_JPM,6.315153223114553e-05,False,False,False
atr_69_JPM,0.00040840452141517895,True,False,False
range_JPM,7.456407448033398e-06,False,False,False
volchange_14_JPM,5.3763694979350083e-05,False,False,False
volchange_21_JPM,0.00014829903911430303,False,False,False
volchange_69_JPM,7.143050841996623e-05,False,False,False
volptile_14_JPM,8.979771223116887e-05,False,False,False
volptile_21_JPM,0.0005090212910756564,True,False,False
volptile_69_JPM,6.232538328491123e-05,False,False,False
zscore_14_JPM,2.0522874422374726e-05,False,False,False
zscore_21_JPM,1.2445124218856035e-05,False,False,False
zscore_69_JPM,7.993390174998247e-05,False,False,False
rsi_14_JPM,2.0656822410246603e-05,False,False,False
rsi_21_JPM,9.053467236088898e-05,False,False,False
rsi_69_JPM,4.922559142943193e-06,False,False,False
cmo_14_JPM,1.0020035814398333e-05,False,False,False
cmo_21_JPM,0.0001045530652710476,False,False,False
cmo_69_JPM,1.4619551634806232e-05,False,False,False
williams_14_JPM,4.445714782083742e-06,False,False,False
williams_21_JPM,7.569660281378158e-06,False,False,False
williams_69_JPM,0.00031306928503942226,True,False,False
stoch_14_JPM,2.6418163876107037e-06,False,False,False
stoch_21_JPM,1.1726452637313809e-05,False,False,False
stoch_69_JPM,0.0015663468677683235,True,False,False
ptile_rank_14_JPM,4.6897492997709675e-07,False,False,False
ptile_rank_21_JPM,3.0396294175188076e-06,False,False,False
ptile_rank_69_JPM,7.304788266984185e-05,False,False,False
meanabsret_14_JPM,3.6575577164688686e-06,False,False,False
meanabsret_21_JPM,2.3062710431439002e-05,False,False,False
meanabsret_69_JPM,5.239886900151278e-05,False,False,False
boll_Upper_14_JPM,2.3494409015396655e-05,False,False,False
boll_Lower_14_JPM,0.0006637919782201871,True,False,False
boll_Upper_21_JPM,0.0028723520188340137,True,False,False
boll_Lower_21_JPM,0.0005613849484963696,True,False,False
boll_Upper_69_JPM,0.0012024942354568256,True,False,False
boll_Lower_69_JPM,0.00014122182636658396,False,False,False
donchian_14_JPM,1.162183456225093e-05,False,False,False
donchian_21_JPM,0.00024377461161636727,True,False,False
donchian_69_JPM,0.00022362599397353662,True,False,False
lag_14_JPM,2.3253612219753957e-05,False,False,False
lag_21_JPM,0.00018504375893740275,True,False,False
lag_69_JPM,1.8050425910635504e-05,False,False,False
volume_zscore_14_JPM,5.7099470750121064e-05,False,False,False
volume_zscore_21_JPM,5.080068703018868e-05,False,False,False
volume_zscore_69_JPM,1.805871825992412e-05,False,False,False
ret_MSFT,2.1459162308424292e-05,False,False,False
price_MSFT,4.123819000242649e-05,False,False,False
logret_MSFT,9.387629418821479e-06,False,False,False
rollret_14_MSFT,0.0001435853601627236,False,False,False
rollret_21_MSFT,3.82914510411461e-05,False,False,False
rollret_69_MSFT,6.724098313300247e-06,False,False,False
sma_14_MSFT,6.620550640878102e-05,False,False,False
sma_21_MSFT,7.45809951583449e-06,False,False,False
sma_69_MSFT,0.00011225075141264655,False,False,False
ema_14_MSFT,4.794253997087747e-05,False,False,False
ema_21_MSFT,0.0002038094017247696,True,False,False
ema_69_MSFT,3.165024340750522e-05,False,False,False
momentum_14_MSFT,2.4194887137098543e-05,False,False,False
momentum_21_MSFT,2.7861969141795864e-05,False,False,False
momentum_69_MSFT,1.3190969107498759e-05,False,False,False
macd_MSFT,3.957638742243093e-05,False,False,False
pricevshigh_14_MSFT,4.9315939176401747e-05,False,False,False
pricevshigh_21_MSFT,2.7480744510889816e-05,False,False,False
pricevshigh_69_MSFT,3.263411016486048e-05,False,False,False
vol_14_MSFT,7.534956859463427e-05,False,False,False
vol_21_MSFT,2.2738264433649942e-05,False,False,False
vol_69_MSFT,9.443309536306103e-05,False,False,False
atr_14_MSFT,0.000305945983076918,True,False,False
atr_21_MSFT,2.2537265026017938e-05,False,False,False
atr_69_MSFT,0.0025187927031246104,True,False,False
range_MSFT,3.419167418483686e-05,False,False,False
volchange_14_MSFT,1.4606055984581844e-05,False,False,False
volchange_21_MSFT,3.5040169202147497e-06,False,False,False
volchange_69_MSFT,2.285762739858678e-06,False,False,False
volptile_14_MSFT,1.5046824764445036e-05,False,False,False
volptile_21_MSFT,0.001455941373710072,True,False,False
volptile_69_MSFT,0.0006514528029727832,True,False,False
zscore_14_MSFT,5.5722641716429025e-05,False,False,False
zscore_21_MSFT,2.3931080206533596e-05,False,False,False
zscore_69_MSFT,0.00011448073304447125,False,False,False
rsi_14_MSFT,2.5918354290914462e-05,False,False,False
rsi_21_MSFT,7.4656576366060805e-06,False,False,False
rsi_69_MSFT,2.399949183865973e-05,False,False,False
cmo_14_MSFT,8.974804073357425e-05,False,False,False
cmo_21_MSFT,2.822230757533219e-06,False,False,False
cmo_69_MSFT,0.00015531824010638418,False,False,False
williams_14_MSFT,9.342148015420932e-06,False,False,False
williams_21_MSFT,3.620299528861158e-06,False,False,False
williams_69_MSFT,3.1515348510176575e-05,False,False,False
stoch_14_MSFT,3.660926238965815e-05,False,False,False
stoch_21_MSFT,2.2290076834869713e-05,False,False,False
stoch_69_MSFT,0.00013468607205973978,False,False,False
ptile_rank_14_MSFT,1.1265673485300924e-05,False,False,False
ptile_rank_21_MSFT,2.074887886401964e-06,False,False,False
ptile_rank_69_MSFT,1.0207979112435515e-05,False,False,False
meanabsret_14_MSFT,0.0003398616592337248,True,False,False
meanabsret_21_MSFT,8.253798896159171e-05,False,False,False
meanabsret_69_MSFT,4.6911027170080515e-05,False,False,False
boll_Upper_14_MSFT,3.5498280693046968e-06,False,False,False
boll_Lower_14_MSFT,7.243633183714782e-05,False,False,False
boll_Upper_21_MSFT,2.6538938888458393e-05,False,False,False
boll_Lower_21_MSFT,0.00017048022057841573,False,False,False
boll_Upper_69_MSFT,0.00043155537724024915,True,False,False
boll_Lower_69_MSFT,0.0006659779220419774,True,False,False
donchian_14_MSFT,3.414994099341851e-05,False,False,False
donchian_21_MSFT,1.3731585264723158e-05,False,False,False
donchian_69_MSFT,7.931539262535858e-05,False,False,False
lag_14_MSFT,0.00014535319533685628,False,False,False
lag_21_MSFT,3.652301051776355e-05,False,False,False
lag_69_MSFT,0.00048750270471306,True,False,False
volume_zscore_14_MSFT,3.882047013995481e-05,False,False,False
volume_zscore_21_MSFT,4.306140790263417e-05,False,False,False
volume_zscore_69_MSFT,1.4208586931788404e-05,False,False,False
ret_NVDA,1.04275893628768e-05,False,False,False
price_NVDA,0.0005860448203948373,True,False,False
logret_NVDA,2.8016800608093233e-06,False,False,False
